@relation hadoop

@attribute issuecleanedbodylen numeric
@attribute ncommitsbycreator numeric
@attribute ncommitsinproject numeric
@attribute nissuesbycreator numeric
@attribute nissuesbycreatorclosed numeric
@attribute nissuescreatedinproject numeric
@attribute nissuescreatedinprojectclosed numeric
@attribute timeopen {0,30}


@data
88,0,1136,6,0,799,33,30
27,0,0,1,0,223,44,0
68,0,726,1,0,532,1,30
224,0,0,3,0,599,9,30
284,0,903,7,0,830,7,30
20,0,903,17,0,843,6,30
38,0,909,14,0,824,7,30
78,0,1194,3,0,750,1,30
34,0,0,13,1,544,59,30
109,46,1512,19,4,800,36,30
8,0,783,11,0,810,4,30
41,0,0,2,0,591,10,30
78,0,889,1,0,691,5,30
10,0,938,15,0,662,0,30
47,0,901,8,0,810,7,30
30,0,942,8,0,789,8,30
49,0,1110,3,3,952,7,30
18,0,1520,6,0,1173,86,30
160,0,1194,6,0,739,71,30
102,0,1330,19,1,1038,111,30
112,0,1398,13,0,1128,6,30
282,0,1130,3,0,739,7,30
5,0,924,5,0,695,50,30
80,0,624,25,0,675,0,30
56,192,1586,48,2,829,128,30
29,0,1144,21,3,1021,44,30
53,0,850,5,0,902,6,30
44,0,1350,1,0,1044,13,30
60,0,490,15,0,402,0,0
19,0,1330,16,32,1104,200,30
47,0,944,6,12,1068,4,30
33,0,0,10,4,530,52,0
241,42,1268,15,6,787,27,30
33,0,1112,20,8,726,7,30
41,0,0,20,1,370,21,30
25,0,0,13,1,529,49,30
182,0,0,6,0,219,0,30
22,0,1402,13,1,1036,16,30
26,0,650,11,0,585,0,30
327,0,0,13,2,284,43,30
81,0,970,13,4,708,38,30
33,0,0,11,3,287,56,30
16,0,964,41,1,687,7,30
32,0,492,19,66,449,0,30
64,0,1508,28,7,798,36,0
24,0,30,1,0,573,30,30
71,108,626,14,1,623,2,30
72,0,891,5,0,732,6,30
61,0,966,37,0,694,7,30
69,0,857,29,0,839,6,30
32,0,770,31,2,545,2,30
33,0,1112,26,3,825,0,30
11,0,468,38,0,348,2,30
145,0,1331,34,1,1013,13,30
60,0,0,5,0,164,0,30
123,0,0,35,12,283,65,0
34,0,640,7,8,736,3,30
85,0,938,5,2,775,8,30
93,0,889,7,0,725,6,30
22,0,0,17,1,610,29,30
70,0,622,9,0,671,0,30
180,0,0,1,0,606,1,30
10,0,1084,2,0,792,9,30
26,0,0,5,0,324,20,0
18,0,782,17,1,862,9,30
31,1,624,13,0,659,0,30
30,0,938,31,0,671,0,30
51,0,0,9,3,477,55,30
74,0,1336,22,2,790,5,30
41,0,550,14,0,661,0,30
60,0,0,5,1,365,39,30
97,0,0,16,2,362,36,30
8,0,468,2,0,335,4,30
53,0,1138,6,23,947,15,30
44,0,0,14,5,272,57,0
98,0,748,4,0,539,1,30
194,0,0,1,0,117,0,30
84,0,418,3,2,434,2,30
14,0,1490,12,6,1164,33,30
21,0,562,8,1,644,0,30
62,0,1394,29,4,743,51,30
20,0,508,15,0,396,0,30
53,0,0,3,0,373,22,30
38,0,954,10,0,718,0,30
29,0,1164,20,51,947,32,30
20,0,0,8,0,345,33,30
34,0,1062,21,42,894,16,30
200,8,940,3,1,742,2,30
16,0,1290,49,6,807,27,30
44,0,1139,22,5,918,7,30
49,0,1214,7,0,896,49,0
38,0,0,1,0,642,34,30
52,0,610,6,0,675,0,30
72,0,606,1,0,548,0,30
106,0,0,10,1,561,14,30
53,0,658,11,0,564,0,30
30,0,1150,15,0,668,0,30
37,0,0,22,1,292,9,30
141,0,762,8,0,662,0,30
49,0,706,19,1,628,1,30
27,0,0,21,0,595,0,30
141,0,1318,1,0,753,1,30
51,0,522,17,0,414,5,30
33,0,0,15,3,544,1,30
60,0,0,28,2,363,33,30
240,0,1482,14,4,784,35,30
178,0,1296,16,0,1098,271,30
21,0,1146,26,0,933,26,30
11,0,1076,1,0,770,31,30
54,0,0,5,0,221,45,30
56,0,1020,6,0,776,7,30
37,0,1144,22,6,790,55,30
73,0,895,1,0,772,7,30
32,0,1123,2,0,843,5,30
94,0,1534,30,25,1192,78,30
31,0,300,10,1,560,5,30
30,0,0,16,0,593,7,30
64,0,642,86,0,451,4,30
51,0,684,22,2,765,2,30
18,0,1270,101,134,1004,92,30
26,0,864,9,0,830,170,30
18,0,0,19,4,274,48,30
386,0,932,11,0,698,48,30
55,0,1211,31,1,880,3,30
54,0,0,5,2,282,65,30
57,0,862,46,1,672,7,30
110,0,1192,3,1,809,55,30
506,0,1376,1,0,1033,16,30
75,0,1504,124,5,1157,97,30
24,0,1088,20,0,958,0,30
22,0,1412,68,0,1139,103,30
4,0,952,15,0,679,7,30
24,0,813,1,0,940,132,0
82,0,586,31,0,594,0,30
37,0,0,13,2,563,43,30
163,0,613,1,0,714,22,30
65,0,1176,90,38,945,57,30
23,0,924,10,0,694,0,30
74,0,1423,2,0,1002,37,30
59,0,1448,4,0,1012,32,30
15,0,1230,34,0,905,3,30
24,0,0,8,0,644,16,30
14,0,370,3,1,590,4,30
16,0,0,14,7,360,44,0
122,0,1280,2,3,741,24,30
40,0,1298,32,12,1002,15,30
150,0,844,8,0,671,7,30
24,0,912,24,101,654,0,30
61,0,1072,52,0,766,17,30
228,26,1332,15,6,777,13,30
27,0,1206,4,0,756,1,30
102,0,1514,32,25,1190,81,30
96,0,909,114,1,817,7,30
28,0,1233,5,0,896,3,30
24,0,0,1,1,366,28,30
30,0,740,16,101,652,0,30
78,0,1412,66,0,1137,103,30
13,0,1086,27,2,934,83,30
58,0,1002,5,3,722,17,30
43,0,858,96,2,695,7,30
62,0,0,1,0,317,22,30
42,0,1208,25,0,1044,45,0
37,0,0,41,0,161,0,30
66,0,1226,54,0,1057,45,0
87,0,0,1,0,511,3,30
70,0,0,1,0,411,49,30
47,0,1308,14,1,1066,45,30
58,0,0,10,0,44,0,30
40,0,1424,1,0,759,51,30
134,0,0,13,0,294,28,30
30,0,1532,15,11,1185,84,30
136,0,605,13,12,704,3,30
18,0,1050,15,1,882,16,30
51,0,1138,2,6,926,7,0
107,0,1330,16,0,798,6,30
44,0,0,2,0,287,45,30
69,0,1386,25,14,824,77,30
26,0,905,9,0,821,7,30
41,0,922,9,0,681,7,30
59,0,1120,1,0,934,0,30
24,0,474,5,10,441,0,30
67,0,1520,10,2,803,36,30
46,0,1070,10,5,760,34,30
22,0,650,11,0,567,0,30
46,0,0,36,26,231,37,0
33,0,0,11,3,287,47,0
54,0,1118,33,0,785,18,30
75,0,0,2,0,33,0,30
29,0,1390,18,6,742,51,30
30,0,1216,45,1,1034,43,30
29,0,992,6,0,679,0,30
39,0,0,52,9,362,52,30
51,0,996,13,1,895,10,30
19,0,1000,12,3,889,13,30
165,0,866,1,0,676,7,30
37,0,1042,22,42,868,13,30
48,0,762,3,0,824,1,30
18,0,0,2,0,178,0,30
43,0,956,20,13,768,8,30
73,0,0,1,0,461,56,30
73,0,1522,12,3,819,29,30
54,0,110,8,1,550,24,30
17,0,590,20,0,693,0,30
42,0,0,2,0,594,39,30
22,0,1128,7,0,796,33,30
66,0,748,6,2,658,0,30
37,0,1194,20,1,738,4,30
26,0,0,14,2,554,6,30
19,0,1290,2,0,1079,287,30
85,0,1182,6,1,730,19,30
55,0,985,4,0,1071,62,30
55,0,0,12,6,364,38,30
49,34,1116,14,3,793,32,30
26,0,0,10,5,243,29,30
174,0,1294,22,1,919,2,30
14,0,1376,36,22,1036,16,30
48,0,1570,26,0,1184,65,0
190,15,653,10,3,731,2,30
36,0,892,6,0,729,0,30
133,0,641,1,0,682,45,30
25,0,762,13,75,656,0,30
38,0,1137,2,0,857,5,30
49,0,0,3,0,632,58,30
149,0,0,9,1,338,56,30
25,0,500,31,1,602,0,30
74,0,814,47,0,670,0,30
20,0,1102,6,1,742,6,30
54,0,0,18,0,288,11,30
232,0,0,12,5,414,49,30
29,0,770,22,0,661,0,30
35,0,952,12,0,873,0,30
24,0,1120,44,10,877,18,30
241,0,0,2,0,341,18,0
198,0,636,1,0,703,35,30
28,0,914,4,0,842,189,30
31,0,1143,23,0,868,4,30
40,0,1180,19,6,947,60,30
98,0,1010,48,3,899,19,30
43,128,1300,33,3,753,20,30
9,0,966,12,0,696,7,30
28,0,1112,1,0,963,0,30
53,0,1006,8,0,987,6,30
90,0,1520,97,0,1178,51,30
28,0,0,11,8,542,59,30
103,0,0,35,7,358,47,30
53,0,1176,29,1,796,45,30
53,0,905,17,3,958,30,30
14,0,654,26,0,563,0,30
70,0,0,12,8,543,59,30
29,0,0,22,1,369,46,30
90,0,604,15,0,575,0,30
19,0,0,3,0,294,9,30
106,0,1332,2,0,776,13,30
37,0,0,42,13,623,17,0
65,0,862,1,0,691,63,30
29,0,1310,5,3,749,15,30
81,0,0,9,0,360,33,30
3,0,909,9,0,805,7,30
47,0,0,18,1,289,53,30
25,0,1150,21,0,741,0,0
74,0,290,3,1,553,5,30
46,0,296,24,1,557,5,30
72,0,731,13,0,805,11,30
29,0,1334,22,10,1099,202,30
39,0,692,13,67,636,1,30
34,0,0,4,0,498,8,30
10,0,854,19,0,918,6,30
71,0,1380,3,0,1044,16,30
80,0,1108,52,0,1004,46,0
23,0,1568,11,2,816,123,30
32,0,646,22,25,699,43,30
27,0,0,29,0,134,0,30
62,0,1420,1,0,1028,24,30
4,0,0,29,0,601,10,30
62,0,0,15,0,559,6,30
99,0,1080,1,0,934,88,30
39,0,0,19,2,649,32,30
44,0,0,15,4,637,16,30
42,28,1252,37,4,738,25,30
22,0,1142,8,8,750,9,30
134,0,0,49,12,309,57,30
66,0,278,11,1,546,5,30
14,0,0,25,0,593,9,30
49,0,0,22,5,603,37,30
21,0,572,27,0,686,0,30
82,0,0,3,0,591,31,30
159,0,0,20,3,293,28,30
47,0,668,7,7,737,2,30
27,0,1402,2,0,1053,6,30
46,0,0,17,0,599,46,30
62,0,1436,3,2,996,57,30
75,0,0,24,1,570,47,30
45,0,0,12,2,546,6,30
20,0,1150,85,41,957,15,30
94,0,887,1,0,725,6,30
84,0,1288,15,0,803,28,30
112,0,348,5,1,578,3,30
97,0,858,2,0,928,6,30
126,0,0,6,0,231,48,30
64,0,0,9,0,244,27,30
161,0,1116,1,0,847,15,30
21,0,0,6,4,596,39,30
88,0,837,12,6,995,171,30
42,0,1180,35,10,942,57,30
45,0,0,12,6,593,39,30
46,0,0,28,2,368,28,30
189,0,0,2,0,131,0,30
26,0,1186,28,36,783,31,30
129,0,0,1,0,504,8,30
42,0,624,1,0,658,0,30
48,0,653,19,25,707,58,30
50,0,781,29,2,812,4,30
83,0,1372,36,1,1096,12,30
53,0,0,40,12,618,34,30
50,0,0,21,4,569,47,30
72,0,771,1,0,814,9,30
16,0,1148,15,1,796,33,30
18,0,552,16,1,683,0,30
50,0,891,7,0,722,6,30
15,0,858,16,0,905,6,30
87,0,0,14,8,563,57,30
6,0,1232,16,14,970,61,30
18,0,1220,41,1,1039,45,30
81,0,1418,1,0,1063,6,30
29,0,729,33,0,805,11,30
51,0,0,1,0,558,13,30
73,0,595,10,30,695,14,30
64,0,1332,25,4,1061,107,30
30,0,680,20,0,563,0,30
7,0,1428,10,9,759,40,30
8,0,0,6,4,288,11,30
66,0,1124,32,1,796,33,30
26,0,0,35,6,566,50,30
74,0,0,17,2,560,39,30
31,0,1332,22,33,1031,13,30
193,0,1158,1,0,858,15,30
45,0,560,2,0,714,0,30
69,0,998,49,2,888,10,30
5,0,887,31,4,749,7,30
103,0,750,74,1,536,3,30
62,0,1538,24,25,1195,60,30
15,0,664,6,0,623,0,30
137,0,940,18,2,738,2,30
35,0,110,21,4,554,24,30
30,0,1070,7,0,920,0,30
92,124,1272,32,3,735,24,30
21,0,0,21,1,370,24,30
4,0,1433,42,11,1020,51,30
72,0,566,9,0,644,0,30
622,0,0,25,4,434,43,30
30,0,1138,6,0,747,7,30
42,0,0,12,1,631,58,30
26,0,0,19,1,552,4,30
20,0,887,4,0,760,7,30
56,0,1336,31,0,1063,53,30
42,0,0,30,0,138,0,30
96,0,332,12,1,561,5,30
65,0,1112,27,4,952,0,30
237,0,0,1,0,419,44,30
116,0,920,1,0,707,0,30
31,0,0,11,9,632,23,30
74,0,1012,60,2,974,6,30
9,0,586,23,0,597,0,30
34,0,0,14,0,319,21,30
31,0,0,48,10,316,56,30
58,0,0,23,2,565,44,30
27,0,1022,17,0,920,0,30
471,0,0,2,0,194,0,30
77,0,970,28,0,699,7,30
99,0,0,7,0,637,17,30
23,0,0,40,0,158,0,30
50,0,1090,30,10,720,4,30
33,0,1414,44,40,1127,173,30
55,0,1194,3,0,911,37,30
59,0,946,43,1,722,0,30
50,0,905,11,0,813,7,30
51,0,1368,26,11,1032,14,30
30,0,1504,126,5,1164,88,30
35,0,720,7,0,533,3,30
39,0,1290,48,6,806,27,30
29,0,764,8,3,658,0,30
30,0,1298,27,19,1023,102,30
92,0,766,1,0,542,3,30
15,0,990,2,1,887,10,30
93,0,0,25,1,327,56,30
16,0,630,12,0,672,0,30
26,0,1182,23,6,945,57,30
25,0,805,31,7,836,128,30
19,0,0,17,1,296,10,30
109,0,1417,8,0,885,64,30
43,0,0,5,0,242,27,30
75,0,966,26,1,886,0,30
58,0,770,23,4,843,9,30
128,0,0,7,0,330,15,30
247,0,903,2,0,950,28,30
74,0,626,28,1,674,0,30
63,0,1512,32,4,1171,88,30
71,0,0,15,3,528,63,30
56,146,1370,43,2,820,71,30
41,0,0,7,2,551,0,30
93,0,610,8,0,439,5,30
33,0,0,24,8,267,4,0
121,0,1222,27,3,923,43,30
51,0,1236,31,19,954,44,30
41,0,1346,97,0,1077,54,30
45,0,612,13,12,729,22,30
26,0,0,7,0,225,47,30
42,0,0,14,0,361,48,30
28,0,0,1,0,614,2,30
33,0,0,27,10,536,39,30
97,0,1340,26,2,1073,107,30
116,0,0,3,1,357,37,30
106,0,1218,1,0,1043,45,30
7,0,1332,22,18,1093,194,30
144,62,1528,24,6,793,109,30
19,0,1098,11,3,778,58,30
141,0,966,4,3,770,8,30
35,0,667,8,4,735,2,30
55,0,903,11,0,842,7,30
71,42,1290,15,6,762,24,30
22,0,0,6,0,448,49,30
45,0,834,15,5,618,4,30
24,0,0,20,9,548,76,30
21,0,0,1,0,292,54,30
100,0,0,52,13,272,48,30
66,0,0,24,11,627,42,30
83,0,0,18,0,301,14,30
24,0,609,2,0,716,22,30
80,0,1240,2,0,1041,47,30
66,0,496,18,21,460,7,30
35,0,1428,16,1,1045,23,30
109,0,1000,7,0,776,8,30
87,0,0,14,5,263,30,30
293,0,1308,33,6,1062,45,30
19,0,976,6,0,699,7,30
119,0,0,27,0,340,36,30
41,0,0,14,3,508,8,30
104,0,1192,12,0,752,1,30
34,0,0,47,8,364,47,30
52,0,1114,3,3,785,34,30
17,0,1298,1,0,789,28,30
33,0,0,6,0,226,39,30
43,0,1272,13,0,996,15,30
4,0,1436,2,2,992,32,30
19,0,0,49,8,282,63,30
50,0,0,7,2,640,36,30
16,0,992,24,11,946,9,30
51,0,1090,3,0,774,15,30
92,0,1282,39,8,1079,44,30
57,0,808,19,1,859,9,30
42,0,494,25,27,459,10,30
26,0,1094,29,4,963,0,30
93,0,1124,6,0,721,0,30
58,0,0,6,1,565,40,30
47,0,0,23,1,516,52,30
42,0,0,23,17,544,71,30
29,124,1116,36,1,825,0,30
79,0,1204,14,10,734,19,30
490,0,0,20,10,228,33,30
41,0,728,2,0,531,1,30
43,0,1228,18,9,951,44,30
121,0,0,11,0,360,41,30
40,0,0,13,5,423,44,0
59,0,0,17,2,348,55,30
156,0,0,20,2,361,15,30
199,0,842,5,0,886,7,30
72,0,0,2,0,541,77,30
43,0,1118,20,0,724,0,0
46,0,1092,14,0,720,5,30
64,0,903,112,1,843,7,30
18,0,1122,11,7,881,17,30
41,12,1420,37,28,1034,23,30
52,0,1183,9,36,928,4,30
39,0,926,4,0,880,0,30
28,0,861,25,0,846,6,30
19,0,0,17,2,639,34,30
30,128,1146,34,1,854,15,30
33,0,464,52,0,334,4,30
23,0,0,16,1,420,43,30
47,0,0,35,0,579,39,30
92,0,0,2,0,617,30,30
123,0,901,1,0,839,7,30
115,0,0,5,1,506,8,30
30,0,1132,2,2,679,0,30
59,0,0,3,1,571,6,30
26,0,0,3,0,346,23,0
184,0,1288,22,5,807,33,30
89,0,1328,37,33,1110,262,30
31,0,410,30,36,597,3,30
31,0,925,37,48,1064,43,30
55,0,909,3,0,831,7,30
10,92,382,14,1,594,4,30
70,0,544,40,27,508,18,30
46,0,1348,22,2,848,69,30
69,0,0,20,10,237,46,30
63,0,930,37,0,970,6,30
80,0,894,15,7,830,172,30
11,0,952,40,1,694,0,30
46,0,1406,6,7,741,51,30
48,0,1136,4,0,797,33,30
45,0,0,21,1,374,19,30
34,0,560,17,0,714,0,30
137,0,0,8,0,565,43,30
80,0,0,22,2,414,44,30
15,0,895,36,4,783,7,30
86,0,0,40,8,278,6,30
30,0,1372,19,4,820,71,30
10,0,1100,8,0,749,6,30
48,0,0,6,0,288,54,30
70,0,0,23,2,362,33,30
82,0,940,23,2,775,8,30
32,0,1438,2,0,1075,124,30
23,0,0,32,0,616,24,30
74,0,1136,1,0,795,33,30
121,0,1287,1,0,919,3,30
39,0,1502,124,5,1153,89,30
33,0,128,3,0,535,16,30
42,0,762,27,0,556,2,30
59,0,0,10,0,187,0,30
24,0,1419,8,1,880,61,30
30,0,798,2,0,580,3,30
48,0,839,8,0,819,5,0
97,0,1190,1,0,753,1,30
183,0,1040,1,0,863,13,30
67,0,768,71,1,567,2,30
1323,0,0,5,0,214,0,30
80,0,0,29,13,600,46,30
50,0,1136,29,6,948,14,30
22,0,909,36,12,846,194,30
59,0,976,28,0,695,7,30
21,0,590,7,0,589,0,30
18,0,869,28,5,689,7,30
34,0,0,27,12,564,40,30
79,0,0,1,0,562,15,30
45,0,1361,15,2,895,1,30
22,0,692,30,74,630,1,30
8,0,1140,12,4,1022,44,0
42,0,1340,4,1,1071,107,0
12,0,732,13,0,540,2,30
37,0,0,6,1,320,21,30
20,0,580,2,0,435,5,30
15,0,1214,95,0,1034,41,30
110,0,540,20,0,507,16,30
7,0,893,9,0,841,6,30
5,0,690,22,0,769,1,30
20,0,1169,1,1,916,4,30
14,0,738,3,0,530,1,30
48,0,984,9,2,889,17,30
43,0,0,22,5,567,17,30
28,0,0,25,2,518,3,30
103,0,0,27,5,385,19,30
132,0,996,58,11,901,0,30
27,0,1278,13,34,995,86,30
27,0,1373,5,3,1036,16,30
39,0,1376,7,6,811,80,30
54,0,0,12,2,360,46,30
32,0,956,15,0,744,6,30
24,0,0,6,0,243,33,30
42,0,0,42,9,247,27,30
182,0,0,6,0,614,29,30
59,0,1244,10,5,1045,47,30
12,0,1008,7,3,728,13,30
57,44,1178,34,4,741,19,30
33,0,1052,16,3,861,9,30
80,0,0,20,2,449,49,0
30,0,1114,31,1,830,1,30
69,0,1238,10,0,911,3,30
70,0,1260,19,28,986,75,30
21,0,807,12,10,839,126,30
39,0,0,1,0,239,39,30
320,0,1388,1,0,909,1,30
31,0,0,2,0,406,51,30
95,0,492,18,32,462,8,30
17,0,0,1,0,616,24,30
63,0,658,11,0,563,0,30
11,0,1370,82,0,1121,7,30
48,0,962,58,24,861,2,30
40,0,608,1,0,561,0,30
61,0,0,36,7,339,28,30
40,0,1052,4,0,744,23,30
93,0,992,5,5,891,10,30
16,0,1240,1,9,1042,47,30
73,0,0,36,12,281,59,30
124,0,1092,39,17,882,22,30
69,8,492,10,24,466,8,30
65,0,674,12,67,619,1,30
82,0,1346,91,54,1042,13,30
53,0,0,18,0,365,38,30
27,0,0,1,0,342,18,30
108,0,640,16,4,447,4,30
59,0,1298,38,1,1061,45,30
28,0,1084,36,0,773,15,30
51,0,612,19,0,564,0,30
83,0,1104,1,0,685,0,30
311,0,1424,4,0,1080,131,30
42,0,920,9,3,658,0,30
100,0,0,5,3,585,43,30
103,0,1141,4,0,867,5,30
235,0,0,6,2,283,63,0
77,0,0,13,1,413,50,30
58,0,0,8,0,605,4,30
95,0,454,2,1,332,4,30
52,0,0,17,0,337,36,30
80,0,0,57,0,198,0,30
114,0,1168,12,0,1037,45,30
617,0,0,37,10,293,51,30
55,0,0,20,11,602,37,30
46,0,584,6,0,598,0,30
245,0,1362,5,0,1094,10,30
176,0,0,9,1,311,20,30
55,0,0,1,0,288,12,30
23,0,781,26,2,812,4,30
73,0,1280,15,22,1003,105,30
47,2,592,7,0,693,0,30
25,0,608,32,0,588,0,30
42,0,0,8,3,286,47,0
76,0,0,35,8,290,11,30
28,0,558,20,1,694,0,30
5,0,978,3,0,716,38,30
97,0,1439,5,2,981,42,30
162,0,0,2,0,577,60,30
28,0,782,13,0,858,9,30
23,0,1287,10,1,918,3,30
34,0,0,9,4,416,45,30
142,0,0,9,2,614,19,30
24,0,1408,17,28,1121,180,30
91,0,1330,55,2,764,13,30
22,0,818,5,0,666,0,30
6,0,128,32,1,525,16,30
15,0,0,10,6,343,23,30
29,0,596,26,1,625,0,30
24,0,1052,42,0,743,23,30
68,0,1220,20,8,729,22,30
55,0,1242,5,0,1030,47,30
50,0,986,29,16,689,0,30
96,0,0,3,1,264,35,0
17,0,783,31,2,813,4,30
53,0,1134,1,0,963,0,30
29,0,1144,15,0,671,0,30
39,0,0,7,0,554,9,30
24,0,1282,48,2,753,23,30
41,0,1426,42,4,764,49,30
16,0,1390,11,0,1029,16,30
133,0,0,18,7,587,33,30
34,0,968,7,3,770,8,30
49,0,822,7,0,599,4,30
27,0,104,13,1,554,24,30
136,0,954,1,0,884,0,30
17,0,1090,4,0,721,1,30
150,0,968,8,2,894,9,30
38,0,1348,23,10,1105,217,30
107,0,1450,27,1,1142,101,30
70,0,1174,30,0,872,3,30
168,0,138,7,0,524,14,30
26,0,0,12,2,560,44,30
285,0,0,3,1,238,46,0
92,0,970,29,8,708,40,30
35,0,1464,4,0,964,56,30
8,0,1046,18,0,859,9,30
50,0,0,15,0,597,5,30
26,0,0,19,4,646,34,30
255,0,1130,1,0,722,51,30
41,0,794,6,2,658,1,30
13,0,754,21,0,534,3,30
185,0,1204,14,0,797,51,30
24,0,880,8,2,702,58,30
44,0,1534,3,0,825,28,30
36,0,1436,23,2,1080,135,30
26,0,720,28,1,532,2,30
65,0,0,4,3,359,36,30
38,0,1114,35,1,840,16,30
34,0,1148,39,0,681,0,30
27,0,1010,29,8,883,20,30
43,0,0,14,2,613,2,30
109,0,0,49,7,290,40,30
33,0,1080,6,0,988,45,0
10,0,1267,15,0,910,3,30
67,0,1060,16,0,890,16,30
29,0,560,33,0,723,0,30
29,0,960,9,1,728,0,30
39,0,1086,2,0,938,87,30
33,0,1092,38,0,784,14,0
53,0,1401,23,11,1038,17,30
15,0,1398,2,0,741,51,30
117,0,0,17,0,345,53,30
267,0,1218,11,0,741,25,30
123,0,0,1,0,123,0,30
75,0,330,11,1,560,5,30
61,0,1180,36,5,800,47,30
26,0,0,10,7,290,45,0
46,0,626,14,0,575,0,30
50,0,1116,49,3,784,34,30
19,0,1110,27,6,871,17,30
120,0,1362,3,0,1022,8,30
51,0,954,18,3,785,8,30
55,0,1404,49,41,1115,176,30
30,0,1103,23,29,955,6,30
39,0,0,27,2,366,36,30
23,0,1102,1,1,780,14,0
53,0,0,1,0,347,22,0
34,0,640,6,0,625,0,30
14,0,956,7,0,767,8,30
102,0,787,30,0,811,4,30
15,0,1296,15,4,1089,263,0
19,0,901,47,2,852,6,30
221,20,1296,17,2,803,6,30
46,0,1134,37,0,682,0,30
50,0,0,31,5,315,18,30
111,0,0,15,3,536,32,30
45,0,781,8,2,807,4,30
27,0,903,11,1,954,27,30
82,0,948,13,0,737,2,30
124,0,0,20,2,342,10,30
20,0,604,10,0,556,0,30
29,0,760,4,1,812,1,0
54,0,1232,33,1,963,7,30
37,0,0,24,1,302,56,30
87,0,0,10,6,233,40,30
50,0,814,36,0,865,9,30
38,0,740,32,2,530,1,30
27,0,930,46,2,971,6,30
38,0,1188,28,0,796,55,30
97,0,0,10,4,385,64,30
61,0,628,7,0,671,0,30
91,0,586,60,0,615,0,30
56,0,0,7,0,278,25,30
102,0,0,2,0,580,39,30
43,0,0,9,8,566,46,30
43,180,1554,39,2,822,130,30
176,0,0,13,1,608,38,30
57,0,1248,8,1,921,3,30
30,0,1430,112,57,1078,138,30
72,0,1504,123,5,1152,89,30
114,0,1102,1,0,936,96,30
35,0,1568,52,2,1185,66,30
138,0,1100,19,0,691,0,30
30,0,1196,14,3,798,57,30
102,0,1402,1,0,817,86,30
68,0,1180,9,34,960,28,30
31,0,918,29,0,710,0,30
29,0,1335,2,0,922,2,30
64,0,984,2,0,874,7,30
48,0,964,1,0,741,7,30
98,2,554,2,0,699,0,30
11,0,667,9,4,736,2,30
51,0,778,8,0,664,0,30
41,0,984,31,16,691,0,30
405,0,0,1,0,627,41,30
315,0,858,9,0,926,6,30
19,0,0,6,0,594,37,30
27,0,1088,1,0,727,1,30
95,0,856,2,0,614,4,30
986,62,1186,12,4,957,5,30
68,106,1158,22,0,741,4,30
70,0,902,35,0,637,6,30
97,0,603,10,0,707,18,30
11,0,0,18,0,315,21,30
11,0,1016,36,0,971,6,30
7,0,970,28,0,960,6,30
8,0,0,4,5,638,34,30
22,0,450,62,0,332,5,30
34,0,1398,53,1,1128,6,30
20,0,964,40,1,685,7,30
97,0,0,38,13,283,59,30
204,0,0,12,2,245,27,30
90,0,1438,31,1,1020,52,30
13,0,1040,3,1,736,11,30
30,0,774,7,0,540,3,30
446,0,613,4,2,729,22,30
27,0,650,10,0,566,0,30
61,0,0,8,2,326,22,30
124,0,0,9,1,582,60,0
106,0,0,4,0,387,17,30
38,0,1324,34,14,1112,254,30
56,0,592,19,1,587,0,30
20,0,0,22,5,533,65,30
31,0,1451,2,1,1018,56,30
172,0,0,1,0,326,21,30
15,0,1378,3,0,826,76,30
31,0,0,7,1,631,47,30
22,0,860,52,2,832,161,30
17,0,1396,90,0,1128,5,30
72,0,942,22,0,748,2,30
45,0,1128,13,5,839,5,30
46,0,632,35,0,583,0,30
117,0,0,19,0,143,0,30
75,0,668,31,75,622,1,30
36,0,964,13,0,764,8,30
159,0,376,5,0,590,4,30
87,0,0,8,3,343,25,30
9,0,818,34,0,670,0,30
22,0,1136,114,2,959,0,30
63,0,640,33,8,695,38,30
75,0,0,5,4,287,10,30
41,0,818,19,101,661,0,30
26,0,594,1,0,570,0,30
52,0,1002,42,45,1082,49,30
29,0,0,11,2,262,10,30
61,0,1142,9,6,952,14,30
41,0,0,16,6,628,21,30
58,17,1046,12,37,957,6,30
62,0,530,2,0,501,13,30
95,0,0,4,0,529,26,30
309,0,954,4,1,722,0,30
42,0,880,14,0,684,7,30
18,0,1280,22,7,740,24,30
42,0,758,1,0,826,9,30
97,0,854,10,0,916,6,30
54,0,1136,20,28,944,16,30
44,0,498,9,18,466,9,30
36,0,0,1,0,545,1,30
26,0,1423,44,6,999,39,30
59,0,0,10,0,126,0,30
205,0,624,13,0,590,0,30
17,0,0,15,1,386,60,30
175,0,992,28,0,905,0,30
184,0,793,4,0,816,113,30
17,0,1126,2,0,945,7,30
40,0,0,38,2,544,7,30
39,0,0,47,7,367,44,30
25,0,0,14,1,390,58,30
40,0,0,3,0,565,5,30
72,0,0,20,0,573,6,30
54,0,498,1,0,378,1,30
68,0,1386,11,0,1125,11,30
170,0,1318,55,0,1071,44,30
21,0,428,3,0,600,3,30
81,0,913,14,1,800,7,30
52,0,0,7,0,591,31,30
36,0,912,5,0,649,6,30
80,0,432,3,2,427,1,30
97,0,1246,1,0,1013,36,30
10,0,1102,22,0,964,0,30
20,0,1214,26,0,1047,45,0
58,0,1140,22,6,790,57,30
330,0,0,2,0,359,34,30
72,24,658,12,8,796,4,30
46,0,770,22,4,826,9,30
46,0,1082,15,4,886,22,30
27,0,1388,34,4,1117,11,30
