@relation ofbiz

@attribute issuecleanedbodylen numeric
@attribute ncommitsbycreator numeric
@attribute ncommitsinproject numeric
@attribute nissuesbycreator numeric
@attribute nissuesbycreatorclosed numeric
@attribute nissuescreatedinproject numeric
@attribute nissuescreatedinprojectclosed numeric
@attribute timeopen {0,7}


@data
88,0,726,15,7,273,142,0
67,0,726,5,3,175,70,0
7,0,186,36,33,140,59,7
14,0,975,5,2,122,75,7
20,0,302,16,7,127,71,7
59,0,317,6,4,122,69,0
75,0,589,9,4,254,132,7
70,0,701,11,11,160,67,7
81,0,255,7,6,81,38,7
38,0,867,19,24,231,153,7
28,0,215,54,45,162,74,7
121,0,1155,9,4,363,204,7
9,0,283,3,0,285,111,7
7,0,186,44,33,148,59,7
96,0,1265,1,0,247,107,7
98,0,197,1,0,146,69,0
48,0,165,3,1,167,63,7
281,0,969,1,0,278,182,0
78,0,676,3,4,260,131,0
108,0,265,7,3,74,36,7
22,0,649,9,7,136,53,7
340,0,1182,4,0,364,206,7
7,0,230,127,45,287,105,0
47,0,922,1,0,153,78,0
87,0,752,14,10,218,119,7
7,0,203,85,34,310,116,0
82,0,1162,2,1,404,223,0
11,0,1190,2,1,306,218,0
102,0,920,1,0,211,138,7
1141,0,558,30,3,224,104,7
18,0,331,5,3,176,87,0
42,0,1184,8,3,125,77,7
15,0,888,27,22,264,159,0
1590,0,839,4,1,287,170,7
149,0,247,4,4,138,41,7
46,0,1077,5,5,324,214,7
96,0,1166,1,0,159,102,7
12,0,915,20,14,124,59,0
27,0,1459,1,1,397,256,0
43,0,1425,11,2,399,255,7
48,0,870,1,0,241,140,0
26,0,327,38,14,171,83,7
134,0,907,3,1,155,73,7
37,0,896,1,0,136,88,0
33,0,1213,13,8,201,127,0
19,0,411,1,0,84,42,7
95,0,454,3,3,174,87,7
66,0,418,1,0,89,46,7
58,0,1246,15,11,425,243,0
36,0,0,1,0,45,18,7
90,0,415,1,0,118,33,7
74,0,1001,5,5,124,75,0
25,0,107,9,5,72,39,7
33,0,219,3,1,311,107,0
34,0,650,5,3,230,134,7
72,0,566,29,22,119,67,7
80,0,1226,6,5,230,146,0
57,0,149,28,8,152,66,7
55,0,1088,51,46,326,216,7
64,0,613,19,18,137,82,7
30,0,785,6,3,127,76,0
161,0,1196,14,10,368,206,7
13,0,218,112,49,339,129,0
26,0,1242,3,1,258,149,7
22,0,1373,1,0,300,163,0
7,0,274,2,2,163,84,0
60,0,600,5,1,259,136,7
110,0,923,9,0,200,118,7
32,0,735,7,5,121,80,7
90,0,328,12,10,145,64,7
185,0,802,18,11,217,121,0
14,0,1251,2,0,336,185,7
21,0,357,5,1,128,68,7
6,0,351,6,2,118,22,7
7,0,738,1,0,278,149,7
199,0,547,4,1,115,41,7
91,0,268,53,11,112,39,7
28,0,1138,1,0,238,89,0
18,0,231,4,1,149,69,7
10,0,703,10,10,158,66,0
208,0,556,5,2,131,64,0
67,0,359,13,5,147,70,7
27,0,1127,28,11,228,107,7
52,0,180,2,3,67,22,7
44,0,756,12,15,235,148,7
14,0,1031,9,3,115,58,0
79,0,342,2,1,146,42,0
73,0,194,1,0,94,29,7
121,0,922,3,2,196,118,7
35,0,210,38,13,96,34,7
92,0,158,4,2,163,63,0
101,0,1078,10,5,323,214,7
59,0,613,4,6,129,72,7
6,0,360,23,8,129,19,7
281,0,263,1,0,93,38,7
29,0,919,8,0,199,118,7
59,0,110,7,3,65,33,7
5,0,291,3,0,180,90,0
31,0,1527,31,29,389,264,7
37,0,239,1,0,316,123,0
66,0,130,2,2,121,62,0
28,0,536,15,3,200,101,7
50,0,279,9,4,174,87,0
155,0,573,3,2,117,71,7
188,0,217,9,0,75,10,7
4,0,576,11,4,96,55,7
65,0,597,13,5,290,111,0
74,0,247,5,4,173,93,0
17,0,1117,4,0,196,86,7
124,0,857,8,10,230,139,0
77,0,784,3,1,246,141,0
72,0,1185,1,0,126,75,0
59,0,193,80,30,307,100,7
31,0,1232,7,1,238,148,7
18,0,369,1,0,115,54,0
97,0,258,22,8,120,35,7
84,0,1203,3,1,367,194,7
45,0,1140,8,7,266,176,0
18,0,1253,26,26,339,188,0
114,0,173,16,14,163,66,0
49,0,723,1,0,154,84,0
35,0,152,36,24,121,63,7
7,0,186,37,33,141,59,7
56,0,1458,39,21,398,259,7
45,0,249,16,7,84,37,7
43,0,648,19,10,232,135,0
18,0,219,6,9,312,107,7
66,0,1206,30,25,350,216,0
20,0,873,27,1,182,82,7
33,0,903,1,0,137,90,7
54,0,125,29,20,115,60,7
64,0,546,1,0,114,58,0
43,0,1175,2,0,274,148,7
71,0,401,15,6,164,76,0
22,0,1379,68,52,314,168,7
63,0,628,1,0,180,80,0
48,0,515,24,8,176,84,0
24,0,365,11,4,124,20,7
295,0,124,1,1,66,26,0
37,0,742,2,1,318,154,7
108,0,1377,1,0,316,169,7
113,0,611,4,1,255,138,0
306,0,248,13,10,199,105,7
78,0,578,24,21,128,67,7
42,0,1196,6,5,312,177,7
16,0,265,1,0,92,37,0
93,0,963,3,0,154,106,7
23,0,533,29,22,115,57,0
39,0,947,13,6,269,156,7
147,0,808,19,12,211,115,7
57,0,679,2,2,149,81,0
69,0,605,20,20,171,92,0
77,0,203,6,5,309,115,0
93,0,431,9,3,171,79,0
28,0,1355,1,0,363,230,0
210,0,859,18,15,119,62,7
65,0,191,1,0,150,46,7
29,0,308,3,1,143,69,7
108,0,280,2,0,128,54,0
95,0,1177,1,1,123,75,0
47,0,741,3,0,316,154,0
45,0,314,12,7,200,78,0
7,0,358,11,4,213,117,0
48,0,358,8,2,137,71,0
50,0,128,1,0,69,27,0
58,0,544,6,2,115,67,7
52,0,606,1,0,123,72,7
45,0,326,4,0,145,63,7
21,0,582,2,1,148,81,0
65,0,917,3,1,120,58,0
48,0,559,16,9,118,62,7
27,0,661,8,2,140,77,7
2,0,322,1,0,124,70,0
49,0,277,28,28,160,82,0
3,0,1161,8,0,338,199,7
68,0,1253,22,6,430,243,7
79,0,264,3,1,88,20,7
23,0,652,38,23,248,128,0
76,0,1193,30,24,354,208,0
103,0,201,1,0,312,99,0
95,0,1284,4,2,303,188,7
51,0,347,3,0,113,23,7
33,0,204,5,1,267,105,7
145,0,605,3,2,241,127,0
39,0,820,2,1,257,146,0
64,0,853,24,21,226,147,0
66,0,95,7,1,65,26,7
23,0,363,3,1,147,72,0
103,0,456,7,1,113,57,7
13,0,101,2,0,56,31,7
8,0,1117,5,0,197,86,7
62,0,671,4,2,123,72,0
12,0,723,15,5,263,134,0
82,0,918,12,6,270,160,7
95,0,345,1,0,185,111,0
51,0,905,2,1,125,81,7
17,0,713,2,0,285,120,0
65,0,331,5,0,82,36,7
94,0,966,1,0,196,118,0
14,0,482,2,1,110,54,0
44,0,934,2,0,280,142,7
32,0,721,12,8,289,120,0
19,0,634,12,12,256,134,7
27,0,0,1,0,24,9,7
72,0,1033,1,0,121,60,0
22,0,326,3,1,126,73,7
22,0,686,8,9,225,135,7
21,0,362,1,0,216,126,0
37,0,419,4,4,173,82,0
62,0,937,18,5,196,121,7
35,0,1346,1,0,369,243,0
7,0,186,31,33,135,59,7
104,0,322,1,0,76,36,7
865,0,173,29,28,150,58,7
15,0,741,2,0,315,154,7
44,0,1166,7,3,300,169,0
61,0,288,51,35,282,108,7
42,0,395,1,0,157,73,7
36,0,1116,4,3,264,177,0
33,0,0,11,3,65,26,7
69,0,275,13,10,108,34,7
61,0,880,2,2,253,136,0
24,0,405,13,4,158,73,0
202,0,207,1,0,68,19,7
48,0,0,2,0,73,26,7
51,0,1316,81,63,321,178,7
100,0,193,5,5,125,61,7
25,0,357,20,8,126,19,7
55,0,467,7,5,101,52,7
30,0,1094,4,4,297,205,0
29,0,1221,11,6,207,128,7
120,0,749,3,1,126,79,0
45,0,208,1,0,265,104,0
35,0,323,11,19,147,61,7
26,0,571,27,15,257,101,0
5,0,729,5,4,162,90,0
67,0,709,20,11,298,129,7
182,0,959,4,5,124,78,0
279,0,1160,19,12,362,205,0
37,0,48,7,1,81,29,0
140,0,1171,1,0,350,209,7
65,0,906,2,0,261,142,7
160,0,1161,38,30,364,206,7
14,0,1167,15,5,299,169,0
73,0,1134,45,34,338,192,0
41,0,793,11,9,254,149,0
51,0,252,7,8,130,42,7
70,0,1191,3,4,308,178,7
113,0,1106,21,17,123,71,0
16,0,1138,2,1,337,192,7
295,0,1374,11,2,374,237,0
30,0,1230,12,5,292,183,0
65,0,604,2,0,128,62,0
18,0,1193,2,0,271,150,0
136,0,402,2,0,166,76,7
88,0,936,45,24,281,154,7
149,0,862,1,0,137,84,7
48,0,720,1,1,119,69,7
46,0,113,1,0,108,56,7
58,0,706,19,11,289,117,7
48,0,517,15,7,192,100,7
1238,0,348,8,5,147,70,7
59,0,630,3,2,251,136,7
35,0,797,1,0,124,69,0
65,0,1168,4,3,347,206,7
235,0,128,1,0,115,60,7
41,0,975,14,0,273,155,7
116,0,893,1,0,142,92,7
75,0,832,9,5,155,95,7
129,0,1224,2,0,222,148,7
28,0,760,9,0,204,84,7
127,0,405,6,2,160,39,7
148,0,758,1,0,208,84,7
29,0,792,17,12,251,146,7
12,0,780,41,30,286,163,0
98,0,503,3,0,186,99,7
97,0,741,1,0,120,69,7
121,0,932,21,13,249,132,0
39,0,575,56,17,276,103,7
17,0,1185,29,16,273,157,7
69,0,834,7,6,132,69,0
72,0,881,3,0,156,85,7
46,0,264,2,2,89,20,7
36,0,854,11,5,232,151,7
65,0,237,52,13,133,44,7
56,0,595,35,21,259,131,0
197,0,1059,11,2,325,186,7
39,0,339,3,2,139,46,7
54,0,324,11,8,147,62,7
24,0,1220,7,2,125,73,0
5,0,1234,1,0,240,148,7
98,0,213,1,0,127,64,0
25,0,1046,13,11,163,104,0
32,0,365,5,2,135,69,0
122,0,588,33,19,261,134,7
78,0,117,10,4,70,30,7
122,0,851,7,2,251,135,0
7,0,1201,9,6,417,235,0
57,0,163,2,0,167,61,0
28,0,248,2,1,134,40,7
23,0,238,27,19,318,123,7
308,0,586,4,3,95,52,7
23,0,543,2,1,113,61,0
53,0,1383,2,1,370,241,0
59,0,181,2,1,64,22,7
17,0,212,8,2,105,41,0
37,0,239,1,0,197,105,0
8,0,1018,2,0,221,137,0
22,0,794,3,3,158,90,0
54,0,361,1,0,134,20,7
81,0,798,6,5,213,115,7
72,0,247,8,8,131,40,7
150,0,797,8,4,157,98,0
36,0,972,18,11,278,155,7
7,0,187,76,25,181,79,0
78,0,102,3,2,55,31,7
14,0,873,24,1,179,82,7
10,0,873,26,1,181,82,7
7,0,876,5,5,271,161,0
52,0,1131,15,11,329,227,7
97,0,1193,1,0,129,75,7
68,0,1264,12,5,355,227,0
4,0,213,59,14,141,46,0
51,0,1156,12,19,268,176,0
70,0,867,2,1,228,145,7
380,0,127,9,9,77,30,7
8,0,959,14,10,277,160,0
11,0,1137,3,2,318,186,0
21,0,650,1,0,225,131,0
27,0,328,13,11,225,101,0
13,0,696,16,9,267,101,7
23,0,371,6,1,117,58,7
24,0,1193,28,21,368,207,0
21,0,904,2,0,194,115,0
57,0,1455,3,2,388,253,7
200,0,744,13,10,216,119,0
7,0,1229,7,9,226,148,0
62,0,1120,3,2,234,113,0
50,0,206,112,42,305,102,0
175,0,1214,2,1,245,99,0
100,0,791,1,1,252,146,0
27,0,1322,4,1,345,227,0
25,0,229,2,3,164,82,7
38,0,759,13,7,126,78,0
284,0,558,31,3,225,104,7
66,0,1514,1,1,410,269,7
700,0,708,1,0,286,116,7
58,0,1004,8,7,274,154,7
14,0,854,13,18,227,147,0
310,0,89,5,2,54,26,7
19,0,1389,21,15,380,243,0
65,0,677,1,0,263,134,7
21,0,0,2,1,60,23,0
16,0,1121,24,10,244,122,7
62,0,210,1,0,97,34,7
70,0,1425,3,1,402,255,0
106,0,963,10,0,161,106,7
185,0,1207,1,0,370,198,7
50,0,539,2,0,113,62,7
124,0,1166,21,6,396,214,7
26,0,220,2,3,147,66,7
51,0,1230,5,4,353,223,0
68,0,713,5,2,158,66,0
5,0,298,10,8,97,23,7
7,0,918,2,0,270,160,0
19,0,972,24,7,265,134,0
208,0,315,16,20,198,76,7
49,0,413,14,5,162,40,0
81,0,326,4,1,224,100,0
49,0,1235,8,4,352,191,0
22,0,324,15,10,167,82,0
114,0,603,4,2,242,127,0
24,0,141,2,3,106,47,7
112,0,884,2,0,131,87,0
117,0,935,50,30,283,172,7
39,0,1168,38,17,298,169,7
82,0,1323,32,13,265,125,7
20,0,1192,2,1,307,178,0
81,0,763,2,2,211,84,7
60,0,601,37,23,254,131,7
46,0,1416,8,4,381,252,0
70,0,541,14,13,123,60,7
66,0,405,16,7,160,39,7
45,0,506,1,0,115,56,0
63,0,718,1,0,122,80,7
59,0,1372,59,51,300,163,0
553,0,757,1,1,126,65,0
11,0,1249,3,0,336,184,0
88,0,902,6,3,262,137,7
34,0,956,19,18,279,150,7
185,0,569,1,0,120,61,7
6,0,308,7,23,260,107,0
12,0,1242,10,8,339,189,0
96,0,1265,2,0,248,107,7
12,0,290,3,1,97,33,0
15,0,1020,15,13,161,104,0
93,0,338,2,2,212,121,7
65,0,0,3,1,39,17,7
43,0,194,1,0,126,60,0
64,0,1280,3,3,262,110,0
59,0,295,3,0,132,54,0
113,0,332,11,8,196,76,0
136,0,1126,22,16,265,178,7
8,0,582,1,0,122,76,7
7,0,850,1,0,157,93,0
12,0,200,103,39,279,98,7
64,0,866,1,0,231,149,7
49,0,1437,14,4,411,262,7
21,0,830,2,0,252,133,7
34,0,343,7,11,204,74,0
64,0,603,1,0,116,59,7
137,0,540,6,3,116,59,0
92,0,144,1,1,136,59,7
32,0,1154,36,27,364,203,7
63,0,746,15,8,235,147,7
126,0,1159,3,1,294,165,0
80,0,302,48,36,272,107,0
16,0,194,84,30,311,101,0
52,0,552,1,0,156,83,0
104,0,655,12,3,135,54,7
34,0,122,7,5,80,30,0
24,0,320,4,3,120,68,0
23,0,232,24,16,316,121,0
55,0,231,1,0,285,105,7
13,0,1248,8,5,333,184,0
56,0,1117,4,1,196,86,0
64,0,891,8,6,262,160,0
20,0,326,2,1,125,73,0
28,0,332,23,34,204,116,0
25,0,289,19,3,131,54,7
126,0,1125,2,0,308,190,7
518,0,932,2,1,149,83,7
32,0,906,5,2,153,74,0
39,0,978,7,6,273,160,0
143,0,736,3,1,112,63,7
42,0,194,4,1,83,15,0
108,0,598,6,1,132,65,7
10,0,1166,24,12,344,195,7
44,0,333,5,0,111,59,7
376,0,366,1,0,122,20,7
25,0,1187,12,10,411,228,0
532,0,902,10,6,267,157,7
73,0,417,1,0,117,33,7
36,0,257,20,8,120,36,0
32,0,1162,8,4,181,112,7
25,0,948,1,0,270,157,7
204,0,713,6,3,288,121,0
239,0,328,14,10,182,108,0
81,0,929,1,0,119,54,0
46,0,536,21,3,206,101,7
101,0,366,1,0,152,71,7
55,0,881,1,1,157,85,7
124,0,1251,18,12,429,244,7
41,0,747,12,11,118,67,0
40,0,379,2,1,90,38,7
56,0,1163,8,7,390,211,0
179,0,571,30,16,247,102,7
78,0,199,3,1,306,103,0
34,0,277,4,4,161,80,0
54,0,178,31,31,169,66,7
19,0,684,6,2,256,127,0
4,0,242,3,2,207,94,0
29,0,313,24,24,195,74,0
107,0,193,2,0,150,51,7
17,0,564,7,3,121,68,0
27,0,661,9,2,141,77,7
70,0,303,21,19,261,108,7
82,0,1513,2,1,387,258,0
243,0,519,10,4,193,100,7
32,0,183,6,6,120,54,7
74,0,170,57,15,166,63,7
15,0,238,1,0,317,122,0
74,0,197,9,7,299,94,0
23,0,1148,4,2,153,101,0
45,0,327,39,14,172,83,7
20,0,1329,2,1,347,224,0
335,0,187,4,3,59,32,0
147,0,366,6,2,151,71,7
34,0,1136,9,3,278,180,7
110,0,304,6,4,100,23,7
10,0,237,4,2,71,31,0
1643,0,713,10,7,289,120,0
58,0,363,53,34,170,64,0
115,0,1111,4,4,327,225,7
27,0,1210,11,8,423,239,0
8,0,1129,12,7,316,192,0
242,0,1260,23,14,269,156,7
20,0,1171,1,0,364,206,0
50,0,793,22,41,164,87,7
63,0,998,5,6,193,116,7
61,0,287,1,0,277,112,7
37,0,1046,2,1,255,180,0
48,0,528,26,8,179,86,7
121,0,1200,1,0,401,216,7
448,0,127,5,1,67,29,7
16,0,224,36,23,149,67,0
6,0,979,9,3,275,152,7
29,0,1454,3,3,391,253,0
60,0,1140,6,7,264,176,7
96,0,828,2,2,136,84,0
71,0,318,7,6,122,71,7
51,0,1131,18,5,218,99,7
12,0,677,4,0,126,77,0
220,0,916,1,0,268,160,7
55,0,1265,27,9,250,107,0
82,0,193,3,0,82,15,0
23,0,831,1,0,250,135,7
47,0,356,8,3,118,20,7
324,0,820,13,8,258,149,7
42,0,1184,3,2,307,215,7
131,0,810,3,2,168,86,7
13,0,210,89,35,322,120,0
38,0,1341,10,4,369,242,7
55,0,1223,1,0,256,154,0
84,0,715,4,2,122,75,7
167,0,337,8,4,110,23,7
649,0,263,1,0,81,38,0
2,0,774,2,0,284,162,7
93,0,365,11,6,84,35,0
18,0,320,70,52,220,100,7
20,0,592,1,0,256,133,0
220,0,153,1,0,83,30,7
63,0,262,9,8,94,38,7
57,0,777,16,8,240,135,7
82,0,336,4,0,144,64,0
52,0,182,45,35,139,68,0
71,0,1157,1,0,324,223,7
40,0,259,17,3,121,52,7
46,0,909,4,7,216,125,7
32,0,546,4,3,117,69,0
17,0,1462,7,1,392,258,7
77,0,1128,1,0,265,140,7
19,0,808,20,14,131,79,0
37,0,253,6,4,96,34,7
3,0,1136,20,2,215,89,0
27,0,114,1,1,109,56,0
3,0,1136,5,2,200,89,7
165,0,1136,20,0,236,89,7
60,0,99,2,0,66,27,0
47,0,637,1,0,235,134,7
22,0,377,2,0,190,74,7
86,0,273,29,29,162,84,0
87,0,127,8,9,76,30,7
16,0,151,27,9,150,69,7
25,0,656,18,16,125,77,0
53,0,701,59,18,289,118,0
163,0,494,3,3,178,96,7
63,0,855,57,36,233,145,7
100,0,240,1,0,199,94,7
7,0,186,45,33,149,59,7
26,0,475,2,1,99,53,7
21,0,199,2,1,61,34,7
35,0,311,3,0,152,76,0
108,0,878,1,0,165,81,0
109,0,358,12,4,145,71,7
135,0,1202,16,3,258,149,7
42,0,371,12,12,138,89,0
66,0,1126,18,6,241,117,7
39,0,694,12,3,264,137,7
31,0,324,18,16,135,60,7
37,0,175,46,32,135,68,7
73,0,1136,7,0,223,89,0
40,0,142,13,12,67,34,0
73,0,414,9,6,165,74,0
7,0,456,5,4,114,58,7
14,0,925,4,8,152,82,0
323,0,193,2,0,151,51,7
27,0,354,9,7,186,115,0
12,0,200,99,39,275,98,7
15,0,314,1,1,123,71,0
96,0,306,5,4,132,69,7
139,0,205,5,3,145,50,7
10,0,353,4,5,175,112,0
72,0,132,5,4,53,27,7
23,0,144,14,13,62,31,7
30,0,326,36,14,169,83,7
13,0,191,2,0,149,45,7
76,0,707,10,8,290,117,7
114,0,185,2,0,61,31,7
66,0,743,34,9,320,157,0
14,0,872,10,1,165,82,7
36,0,1157,11,12,174,111,7
37,0,1168,2,3,287,165,7
55,0,746,10,2,322,159,7
947,0,572,42,16,262,101,7
28,0,722,1,1,119,68,0
97,0,1163,4,6,133,78,7
123,0,1146,9,10,151,101,7
189,0,906,1,0,281,172,7
28,0,821,4,5,121,64,7
3,0,1161,6,0,336,199,0
1,0,1019,3,7,223,138,0
109,0,335,1,0,187,98,0
54,0,324,10,8,146,62,7
27,0,130,2,1,117,55,0
134,0,0,2,1,46,18,0
131,0,355,3,1,127,67,0
22,0,1077,12,8,325,214,0
55,0,342,1,0,147,48,0
5,0,298,11,8,98,23,7
91,0,193,1,0,95,30,7
5,0,877,7,0,164,85,7
16,0,212,28,15,159,73,7
26,0,1428,2,1,391,256,7
44,0,131,2,3,70,27,0
142,0,1043,4,3,324,189,7
22,0,901,6,3,203,120,0
36,0,1186,20,15,318,222,0
15,0,890,1,1,160,96,7
54,0,1145,5,1,170,108,7
21,0,192,29,14,71,20,7
24,0,209,5,3,62,28,7
68,0,269,1,0,287,109,0
97,0,728,13,6,269,141,7
37,0,211,91,36,326,121,0
10,0,544,3,2,130,61,0
16,0,265,9,7,123,52,7
24,0,630,14,7,260,136,7
299,0,283,10,8,129,54,0
29,0,264,3,2,90,20,7
33,0,1159,12,8,263,173,7
19,0,619,2,0,250,130,7
122,0,439,11,2,175,85,7
139,0,885,2,0,228,149,0
41,0,569,1,0,94,54,0
28,0,233,30,16,73,19,7
35,0,1253,3,2,253,146,7
37,0,1202,12,3,255,152,0
43,0,1165,1,0,158,101,0
76,0,1094,7,6,304,187,0
61,0,926,5,2,150,81,7
7,0,186,39,33,143,59,7
9,0,572,1,0,132,66,0
41,0,878,7,1,164,83,7
147,0,1178,4,2,138,88,0
49,0,1114,4,0,318,187,7
32,0,371,10,8,213,127,0
34,0,935,7,9,286,173,7
71,0,1187,26,16,271,156,0
79,0,335,5,3,180,92,0
7,0,985,32,30,260,147,0
4,0,213,58,14,140,46,0
172,0,800,2,1,162,88,7
8,0,1212,30,23,313,177,0
45,0,335,5,2,85,36,7
28,0,767,9,7,202,84,0
76,0,553,28,22,118,66,7
26,0,764,40,28,282,152,0
100,0,202,6,2,274,105,7
57,0,911,4,3,157,83,7
102,0,162,1,0,104,46,7
78,0,609,25,22,129,65,0
138,0,728,6,1,270,139,7
23,0,0,1,0,5,0,7
12,0,1278,1,0,302,188,7
94,0,549,8,6,150,80,7
34,0,1198,4,1,128,76,0
55,0,207,9,0,253,106,7
30,0,1256,4,4,336,188,7
19,0,1232,5,1,236,148,7
57,0,414,22,7,163,74,7
7,0,183,28,36,121,59,7
58,0,202,54,19,146,50,0
7,0,230,132,47,292,111,0
55,0,127,3,0,75,30,0
7,0,1327,14,8,291,139,7
79,0,304,8,2,104,33,0
56,0,1455,3,0,387,253,0
24,0,694,13,3,266,137,7
171,0,1192,19,5,349,205,7
100,0,162,1,0,161,62,0
294,0,870,8,11,241,141,7
21,0,315,63,45,203,85,0
28,0,182,1,0,98,37,0
103,0,634,22,20,258,133,0
34,0,768,4,2,130,81,0
73,0,1204,4,2,375,208,7
9,0,549,6,0,146,80,0
34,0,1358,13,4,374,238,0
47,0,621,6,2,174,85,0
232,0,1137,1,0,268,176,7
80,0,1041,2,0,162,103,0
117,0,628,2,1,131,50,7
101,0,1168,7,5,286,165,7
34,0,597,12,5,289,111,7
16,0,665,39,23,256,130,7
3,0,1136,15,2,210,89,7
162,0,248,3,2,96,33,7
43,0,130,2,1,106,57,0
86,0,1169,13,9,263,174,0
171,0,546,9,1,125,41,7
45,0,200,23,15,149,72,0
103,0,1132,2,1,304,214,7
17,0,832,1,0,121,61,0
58,0,48,8,1,82,29,7
108,0,395,2,1,86,42,7
7,0,186,40,33,144,59,7
13,0,1198,10,10,152,101,7
3,0,1161,14,0,344,199,7
47,0,829,1,0,214,119,7
32,0,330,4,0,80,36,7
66,0,1038,10,9,229,144,0
56,0,0,2,0,27,10,0
142,0,1426,2,1,390,256,7
88,0,160,22,15,66,28,7
65,0,237,28,19,320,122,7
45,0,376,61,43,184,72,0
29,0,878,6,1,163,83,7
26,0,775,25,19,282,162,0
71,0,225,108,44,341,125,0
481,0,570,29,17,245,104,7
5,0,293,111,53,277,107,7
12,0,968,25,17,260,133,7
94,0,223,1,0,107,47,0
31,0,703,1,0,310,141,0
56,0,149,3,1,59,34,7
43,0,207,7,0,251,106,7
79,0,1190,2,1,375,208,0
199,0,827,21,15,138,83,7
144,0,637,1,0,272,105,0
68,0,893,5,4,120,63,0
147,0,528,25,8,178,86,7
71,0,861,2,0,286,171,7
31,0,319,8,3,158,79,0
7,0,935,49,30,282,172,7
78,0,1193,4,4,348,204,0
62,0,1320,42,27,274,128,0
75,0,354,15,21,151,62,7
5,0,1136,17,2,212,89,7
27,0,372,1,0,91,39,7
193,0,589,5,3,96,52,0
31,0,176,11,13,139,69,0
18,0,772,8,0,197,83,7
99,0,321,7,3,162,79,0
65,0,596,1,0,123,78,7
29,0,743,13,10,287,120,0
116,0,284,26,29,175,83,0
748,0,560,4,0,118,45,7
32,0,1270,3,1,259,108,0
128,0,309,20,7,135,69,0
39,0,334,3,0,109,59,7
169,0,575,1,0,120,70,0
87,0,125,4,1,114,60,7
45,0,1330,24,13,285,133,7
5,0,976,8,3,276,152,7
198,0,677,1,0,181,81,0
191,0,158,20,13,63,26,0
15,0,302,15,7,126,71,7
67,0,702,2,0,185,84,7
19,0,901,7,5,283,173,0
47,0,180,1,2,65,22,7
12,0,1181,5,2,140,88,0
57,0,423,9,5,98,50,0
11,0,260,23,14,121,36,7
16,0,194,83,30,310,100,7
444,0,1350,1,0,293,144,7
54,0,318,3,1,125,71,0
48,0,112,5,3,73,39,7
64,0,295,6,5,284,113,0
46,0,794,9,11,155,89,7
3,0,1136,7,2,202,89,7
123,0,455,12,10,179,88,7
2,0,181,1,0,143,55,0
26,0,1198,5,1,399,216,7
5,0,1260,3,1,339,190,7
87,0,1116,23,16,263,178,7
78,0,562,2,1,233,104,0
57,0,644,4,3,170,86,7
57,0,368,3,2,174,111,0
32,0,1173,5,0,277,148,7
90,0,1284,3,2,302,188,7
54,0,369,3,1,144,27,0
45,0,798,4,1,162,86,0
38,0,1157,2,1,353,204,0
26,0,175,10,8,153,60,0
217,0,1246,7,4,344,193,7
204,0,705,1,0,309,136,0
183,0,1026,1,0,256,179,7
46,0,792,1,0,154,87,0
139,0,893,1,0,255,135,0
101,0,723,1,0,269,138,7
686,0,575,50,17,270,103,7
64,0,1112,1,0,330,223,0
20,0,590,7,12,135,77,0
74,0,1133,1,0,219,100,0
34,0,606,19,12,247,133,7
31,0,1158,4,0,160,102,0
82,0,353,67,47,200,73,7
84,0,1101,2,0,330,191,7
21,0,337,3,2,124,73,0
53,0,1188,3,6,286,181,0
33,0,278,48,70,159,82,0
119,0,1189,5,3,344,200,0
60,0,981,11,8,275,151,7
164,0,292,1,0,184,90,0
198,0,141,6,3,106,42,7
610,0,149,1,0,58,34,7
51,0,1321,2,1,263,117,7
113,0,134,1,0,115,56,7
41,0,996,6,3,278,161,7
124,0,993,9,2,262,155,7
164,0,317,1,2,121,69,0
31,0,589,8,4,253,132,7
7,0,186,30,33,134,59,7
96,0,401,8,5,88,40,7
27,0,320,4,2,129,74,0
65,0,968,17,6,118,55,7
29,0,832,2,0,136,83,0
244,0,706,5,2,285,117,7
29,0,694,6,3,254,130,7
131,0,546,6,1,123,41,7
41,0,360,1,2,98,44,0
125,0,342,11,8,113,22,0
8,0,336,22,17,181,97,0
38,0,905,2,1,269,160,7
12,0,311,5,0,154,76,0
127,0,369,3,1,197,115,0
197,0,762,5,3,288,118,7
23,0,368,5,1,111,55,7
41,0,584,8,8,121,71,7
38,0,961,3,2,122,78,7
88,0,228,11,10,351,132,0
49,0,1321,47,27,279,128,0
36,0,900,19,16,193,116,7
163,0,365,1,0,147,70,7
23,0,1162,13,3,323,197,7
46,0,567,1,0,127,68,7
47,0,1138,1,0,139,90,7
37,0,923,2,1,153,79,7
65,0,1249,32,25,334,187,7
50,0,903,6,4,283,172,0
29,0,968,1,0,261,133,7
32,0,1131,5,1,195,87,7
87,0,220,16,0,88,14,0
8,0,1162,3,1,242,95,0
21,0,624,11,3,259,135,7
113,0,927,20,40,156,81,0
33,0,617,27,19,257,140,7
45,0,163,1,0,166,61,0
197,0,295,25,30,169,83,0
16,0,1070,5,4,155,101,0
118,0,354,1,0,94,41,0
47,0,303,3,8,102,32,0
239,0,576,16,7,127,64,0
55,0,1131,6,1,196,87,7
72,0,856,9,6,236,139,7
8,0,494,14,11,185,97,0
5,0,181,51,21,171,76,7
471,0,199,4,3,61,29,7
9,0,871,31,0,187,79,7
184,0,361,9,4,136,20,0
59,0,278,3,0,165,81,0
