@relation cocoon

@attribute issuecleanedbodylen numeric
@attribute ncommitsbycreator numeric
@attribute ncommitsinproject numeric
@attribute nissuesbycreator numeric
@attribute nissuesbycreatorclosed numeric
@attribute nissuescreatedinproject numeric
@attribute nissuescreatedinprojectclosed numeric
@attribute timeopen {0,90}


@data
33,0,450,1,0,97,0,90
105,0,0,3,0,96,0,90
35,0,0,4,0,17,2,90
88,0,268,2,0,108,11,90
29,0,0,1,0,99,0,90
80,0,440,2,0,88,0,90
24,0,0,2,0,20,2,0
60,0,0,4,0,116,0,90
39,0,474,4,0,90,0,90
163,0,880,1,0,100,0,90
27,0,478,1,0,73,0,90
209,0,970,1,0,97,0,90
19,0,714,5,3,47,19,0
85,0,0,1,0,115,0,90
68,0,0,2,0,116,0,90
33,0,0,2,0,55,0,90
87,0,964,1,0,99,0,90
88,0,912,6,0,85,0,90
105,0,0,1,0,46,0,90
11,0,0,6,0,63,0,90
150,0,397,3,0,65,0,90
35,0,516,1,0,54,20,0
20,0,0,7,0,121,0,90
26,0,244,1,0,63,0,90
230,0,0,1,0,102,0,90
653,0,243,1,0,64,0,90
7,0,912,2,0,95,0,90
11,0,887,5,0,162,0,90
200,0,254,1,0,66,0,90
46,0,13,4,0,13,3,0
58,0,0,2,0,31,0,90
25,0,922,50,0,166,0,90
224,0,309,1,0,53,0,90
153,0,514,1,0,54,21,90
72,0,0,7,0,124,0,90
74,0,161,7,3,25,10,0
106,0,0,1,0,108,0,90
35,0,569,1,0,109,0,90
26,0,979,1,0,99,0,90
94,0,1010,1,0,108,0,90
67,0,0,3,0,100,0,90
19,0,1080,2,0,120,0,90
116,0,421,2,0,78,0,90
72,0,1109,1,0,117,0,90
84,0,13,3,0,20,6,90
379,0,1059,1,0,116,0,90
125,0,336,1,0,55,0,90
227,0,1048,1,0,119,0,90
18,0,554,4,0,114,0,90
22,0,0,1,0,112,0,90
41,0,718,1,0,86,0,90
35,0,552,2,0,105,0,90
63,0,866,2,0,80,0,90
49,0,970,2,0,103,0,90
37,0,535,2,0,109,0,90
46,0,321,2,0,110,6,0
71,0,0,1,0,93,0,90
25,0,0,1,0,106,0,90
92,0,14,1,0,12,4,0
57,0,0,1,0,56,0,90
165,0,0,1,0,115,0,90
40,0,439,3,0,89,0,90
59,0,530,2,0,95,0,90
11,0,366,19,9,50,21,0
71,0,296,9,2,106,9,90
79,0,255,1,0,34,22,0
37,0,2,3,0,84,0,90
227,0,233,1,0,69,0,90
32,0,0,12,0,109,0,90
120,0,417,1,0,71,23,90
73,0,1,2,0,8,0,0
5,0,991,1,0,79,0,90
101,0,0,8,0,116,0,90
93,0,0,1,0,102,0,90
134,0,0,7,0,52,0,90
104,0,0,1,0,30,0,90
85,0,300,1,0,21,6,90
118,0,0,2,0,99,0,90
139,0,0,4,0,125,0,90
42,0,219,2,0,35,21,90
56,0,0,5,0,103,0,90
95,0,0,1,0,114,0,90
30,0,0,2,0,85,0,90
73,0,192,1,0,35,11,0
72,0,345,1,0,55,0,90
182,0,0,3,0,105,0,90
22,0,369,21,9,52,21,90
94,0,0,2,0,114,0,90
7,0,1029,7,0,111,0,90
37,0,0,5,0,108,0,90
16,0,366,26,11,57,23,90
49,0,12,2,0,14,3,0
35,0,625,1,0,76,0,90
70,0,690,8,1,47,20,0
64,0,680,3,0,95,0,90
53,0,460,2,2,20,4,90
158,0,604,8,6,89,31,90
93,0,323,1,0,20,4,0
27,0,0,1,0,100,0,90
159,0,1055,3,0,116,0,90
92,0,414,1,0,59,0,90
71,0,1036,5,0,115,0,90
14,0,0,1,0,50,0,90
111,0,0,2,0,52,0,90
61,0,973,6,0,106,0,90
56,0,0,4,0,112,0,90
59,0,0,1,0,122,0,90
18,0,0,3,2,3,2,0
52,0,661,14,4,59,29,0
28,0,1121,1,0,118,0,90
150,0,942,1,0,164,0,90
77,0,944,1,0,147,0,90
24,0,0,2,0,110,0,90
32,0,0,3,0,106,0,90
72,0,422,1,0,76,22,90
451,0,0,1,0,105,0,90
109,0,970,1,0,100,0,90
38,0,0,2,0,11,1,90
75,0,791,1,0,51,24,90
57,0,0,2,0,110,0,90
24,0,267,8,0,65,0,90
7,0,553,27,12,97,40,90
140,0,160,2,0,30,8,0
48,0,332,1,0,40,26,0
49,0,511,1,0,94,0,90
38,0,0,1,0,104,0,90
190,0,646,1,0,43,19,0
56,164,634,1,0,93,33,0
143,0,0,1,0,69,0,90
150,0,0,1,0,37,0,90
103,0,339,1,0,79,0,90
49,0,350,2,0,59,0,90
183,0,25,7,0,86,0,90
82,0,495,3,0,48,19,0
333,0,0,2,0,29,0,90
116,0,2,1,0,83,0,90
49,0,0,2,0,55,0,90
403,0,887,1,0,92,0,90
117,0,459,2,0,89,0,90
58,0,482,1,0,18,4,0
106,0,890,1,0,94,0,90
86,0,729,6,0,91,0,90
20,0,298,1,0,62,0,90
39,0,262,1,0,73,0,90
102,0,877,1,0,81,0,90
56,0,558,2,1,53,18,0
400,0,0,2,0,20,0,90
18,0,0,7,0,64,0,90
150,0,398,1,0,63,0,90
284,0,421,3,0,79,0,90
44,0,460,4,0,100,0,90
238,0,0,1,0,38,0,90
52,0,513,1,0,93,0,90
224,0,577,1,0,113,0,90
69,0,954,3,0,155,0,90
40,0,707,2,0,55,24,0
17,0,884,28,0,141,0,90
87,0,0,1,0,101,0,90
78,0,0,1,0,108,0,90
38,0,474,1,1,56,20,90
255,0,809,4,0,87,0,90
18,0,884,32,0,145,0,90
140,0,78,1,0,84,0,90
49,0,109,1,0,23,13,90
76,0,981,2,0,174,0,90
151,0,2,3,0,86,0,90
46,0,0,4,0,101,0,90
105,0,0,1,0,54,0,90
217,0,955,7,0,152,0,90
49,0,0,4,0,114,0,90
49,0,566,1,0,103,0,90
95,0,11,1,0,16,4,90
21,0,541,1,0,101,0,90
28,0,525,3,0,103,0,90
122,0,0,2,0,112,0,90
95,0,264,1,0,25,9,0
212,0,921,1,0,161,0,90
32,0,0,2,0,13,1,0
16,0,563,1,0,46,21,0
61,0,560,7,3,54,19,0
20,0,0,1,0,28,0,90
75,0,372,10,0,85,0,90
91,0,970,1,0,99,0,90
78,0,792,2,0,94,0,90
96,0,905,1,0,165,0,90
156,0,601,1,0,83,30,0
92,0,2,2,0,82,0,90
726,0,898,1,0,164,0,90
124,0,0,1,0,105,0,90
50,0,699,1,1,44,17,0
211,0,314,1,1,21,5,0
24,0,373,6,0,88,0,90
15,0,845,4,0,93,0,90
87,0,543,20,7,64,25,90
51,0,589,4,0,111,0,90
181,0,715,4,3,49,21,0
23,0,553,28,12,98,40,90
96,0,0,2,0,118,0,90
44,0,0,1,0,101,0,90
72,0,367,8,1,106,8,90
63,0,10,1,0,8,1,0
122,0,1024,6,0,108,0,90
163,0,1063,4,0,120,0,90
33,0,884,33,0,146,0,90
29,0,527,2,0,96,0,90
128,0,737,2,0,48,18,0
120,0,649,1,0,53,24,90
7,0,9,2,1,11,4,0
466,0,478,2,0,45,19,90
173,0,539,2,1,47,10,0
105,0,515,1,0,56,19,90
84,0,949,2,0,171,0,90
64,0,944,1,0,102,0,90
19,0,504,5,0,107,0,90
40,0,326,2,0,111,8,90
151,0,561,1,0,53,19,90
70,0,0,2,0,101,0,90
134,0,0,1,0,50,0,90
69,0,0,2,0,115,0,90
10,0,411,1,0,88,0,90
93,0,725,2,0,59,29,0
172,0,894,1,0,99,0,90
28,0,634,8,0,56,20,0
35,0,976,1,0,101,0,90
34,0,373,7,1,101,6,90
91,0,811,1,0,51,25,0
404,0,0,2,0,109,0,90
47,0,601,2,0,113,0,90
20,0,0,1,0,103,0,90
178,0,0,1,0,118,0,90
74,0,615,2,0,55,19,0
166,0,946,3,0,148,0,90
172,0,270,2,0,62,0,90
123,0,415,1,0,71,23,90
120,0,992,4,0,175,0,90
885,0,0,1,0,3,0,90
8,0,0,5,0,98,0,90
56,0,0,1,0,109,0,90
193,0,327,3,1,111,8,0
31,0,939,1,0,153,0,90
29,0,956,5,0,157,0,90
17,0,863,5,0,99,0,90
41,0,532,1,0,99,0,90
57,0,0,5,0,120,0,90
122,0,505,1,0,110,0,90
68,0,561,1,0,113,0,90
48,0,547,1,0,77,0,90
50,0,918,7,0,94,0,90
33,0,0,2,0,39,0,90
65,0,0,3,0,122,0,90
131,0,362,1,0,108,8,90
405,0,511,1,0,92,0,90
33,0,0,1,0,99,0,90
143,0,300,1,0,55,0,90
32,0,496,1,0,99,0,90
158,0,899,2,0,102,0,90
86,0,0,2,0,34,0,90
74,0,619,5,1,53,25,90
103,0,0,5,0,104,0,90
41,0,0,1,0,2,0,90
32,0,0,1,0,2,0,90
36,0,0,1,0,107,0,90
157,0,0,3,0,104,0,90
8,0,63,2,0,25,8,90
149,0,661,11,8,60,30,90
17,0,380,30,15,59,26,0
50,0,1046,4,0,117,0,90
80,0,524,1,0,93,0,90
95,0,448,1,0,46,18,0
99,0,582,1,0,113,0,90
80,0,504,1,0,104,0,90
143,0,364,1,0,42,25,0
129,0,1002,4,0,80,0,90
138,0,0,5,0,110,0,90
122,0,2,1,0,84,0,90
24,0,708,7,3,52,22,0
229,0,0,3,0,107,0,90
299,0,344,1,0,85,0,90
100,0,554,35,23,104,50,90
49,0,454,2,0,103,0,90
111,0,1121,1,0,117,0,90
52,0,632,4,1,48,18,0
266,0,423,1,0,92,0,90
14,0,0,1,0,93,0,90
126,0,1,1,0,9,0,90
112,0,0,1,0,90,0,90
30,0,510,1,0,82,0,90
190,0,1016,3,0,111,0,90
31,0,0,1,0,118,0,90
22,0,20,1,0,19,7,90
43,0,312,1,0,52,0,90
22,0,298,1,0,60,0,90
110,0,924,1,0,160,0,90
57,0,559,14,7,54,18,0
30,0,962,4,0,148,0,90
119,0,0,1,0,73,0,90
125,0,0,1,0,117,0,90
49,0,887,5,0,163,0,90
101,0,19,2,1,13,4,0
57,0,364,1,0,108,8,0
41,0,994,1,0,108,0,90
27,0,0,1,0,123,0,90
384,0,418,5,0,59,0,90
233,0,0,1,0,53,0,90
101,0,352,5,0,86,0,90
26,0,485,1,0,88,27,90
221,0,440,1,0,98,0,90
53,0,33,1,0,23,10,0
54,0,457,1,0,97,0,90
64,0,935,1,0,152,0,90
60,0,933,1,0,80,0,90
41,0,0,1,0,46,0,90
32,0,296,11,2,108,9,0
42,0,0,4,0,109,0,90
122,0,934,2,0,114,0,90
17,0,2,2,0,12,4,90
37,0,879,1,0,93,0,90
121,0,238,1,0,67,0,90
2,0,875,11,0,98,0,90
12,0,684,2,0,47,19,0
53,0,516,1,0,72,29,0
19,0,1059,4,0,100,0,90
73,0,0,1,0,99,0,90
63,0,10,3,1,19,7,90
19,0,11,1,0,20,7,90
33,0,0,1,0,116,0,90
192,0,946,1,0,102,0,90
31,0,234,1,0,18,7,0
1131,0,805,1,0,96,0,90
48,0,781,1,0,53,26,0
210,0,0,3,0,91,0,90
69,0,0,6,0,100,0,90
46,0,9,4,0,18,5,0
246,0,375,6,0,93,4,0
36,0,31,2,0,12,1,0
58,0,0,1,0,130,0,90
48,0,0,8,0,65,0,90
44,0,400,1,0,79,16,0
87,0,19,4,1,15,4,0
38,0,952,6,0,101,0,90
11,0,0,3,0,8,0,90
74,0,164,4,0,86,0,90
33,0,626,1,0,96,0,90
109,0,0,1,0,40,0,90
13,0,955,5,0,149,0,90
92,0,301,1,0,56,0,90
132,0,503,2,1,63,21,0
32,0,604,8,2,84,30,0
85,0,0,1,0,112,0,90
162,0,0,3,0,111,0,90
23,5,24,2,0,7,3,0
40,0,939,1,0,79,0,90
41,0,202,1,0,86,0,90
20,0,254,8,0,67,0,90
88,0,0,7,0,101,0,90
252,0,0,5,0,62,0,90
21,0,579,1,0,111,0,90
63,0,497,1,0,82,0,90
79,0,1018,2,0,174,0,90
74,0,508,2,1,54,18,90
43,0,0,1,0,9,0,90
64,0,14,1,0,22,6,0
100,0,684,1,0,46,19,0
48,0,223,1,0,66,0,90
185,0,965,4,0,107,0,90
60,0,327,2,0,66,0,90
187,0,527,1,0,95,0,90
39,0,0,1,0,118,0,90
63,17,372,1,0,98,6,90
38,0,0,3,0,115,0,90
163,0,689,1,0,50,19,0
44,0,430,1,0,76,0,90
303,0,924,1,0,86,0,90
26,0,1018,8,0,104,0,90
369,0,963,1,0,161,0,90
77,0,0,1,0,104,0,90
154,0,5,1,0,11,4,90
39,30,35,2,1,13,7,0
71,0,628,1,0,45,18,0
30,0,427,22,1,88,22,0
186,0,0,1,0,95,0,90
64,0,0,8,0,117,0,90
136,0,270,1,0,65,0,90
366,0,1041,3,0,111,0,90
33,0,11,3,1,11,2,0
64,0,0,1,0,118,0,90
15,0,339,1,0,84,0,90
64,0,298,2,0,58,0,90
40,0,414,3,0,82,0,90
248,0,0,10,0,67,0,90
221,0,0,4,0,110,0,90
146,0,0,1,0,98,0,90
802,0,504,2,0,88,24,0
39,0,934,2,0,95,0,90
125,0,372,1,0,83,0,90
57,0,0,1,0,33,0,90
19,0,0,9,0,105,0,90
60,0,590,11,2,52,15,90
178,0,993,2,0,104,0,90
30,0,910,1,0,96,0,90
172,0,436,2,0,97,0,90
155,0,0,1,0,71,0,90
383,0,0,2,0,115,0,90
79,0,514,8,1,87,23,0
37,0,952,5,0,100,0,90
148,0,0,3,0,124,0,90
78,0,915,11,0,162,0,90
54,0,27,1,0,14,7,0
23,0,354,3,0,70,0,90
267,0,955,4,0,151,0,90
281,0,1057,2,0,85,0,90
137,0,585,1,0,115,0,90
181,0,973,1,0,158,0,90
9,0,944,1,0,93,0,90
284,0,1035,1,0,106,0,90
94,0,0,3,0,112,0,90
105,0,606,1,0,93,0,90
230,0,1107,2,0,115,0,90
14,0,0,2,0,7,0,90
26,0,427,16,1,83,22,0
69,0,0,1,0,119,0,90
57,0,895,2,0,115,0,90
111,0,417,3,0,62,0,90
85,0,1076,1,0,125,0,90
210,0,699,1,0,45,18,90
56,0,1021,1,0,86,0,90
181,0,0,4,0,111,0,90
39,0,354,8,0,75,0,90
60,0,0,2,0,77,0,90
133,0,1049,2,0,85,0,90
94,0,228,1,0,65,0,90
207,0,9,1,0,10,1,0
51,0,607,1,0,89,31,0
5,0,20,3,2,20,7,90
610,0,427,18,1,84,22,0
57,0,963,1,0,164,0,90
129,0,0,1,0,113,0,90
616,0,1016,1,0,110,0,90
34,0,364,11,10,41,25,0
216,0,347,1,0,84,0,90
18,0,1,2,0,4,0,90
103,0,0,2,0,103,0,90
37,0,809,5,0,88,0,90
93,0,0,2,0,102,0,90
80,0,739,2,0,90,0,90
30,0,460,3,0,99,0,90
35,0,0,1,0,7,0,0
27,0,0,1,0,114,0,90
238,0,506,4,6,62,20,90
59,0,132,1,0,24,8,0
83,0,0,2,0,100,0,90
36,0,360,1,0,85,0,90
111,0,0,2,0,53,0,90
93,0,633,6,2,50,19,0
68,0,0,4,0,60,0,90
32,0,994,1,0,176,0,90
963,0,0,1,0,30,0,90
140,0,269,2,1,24,9,90
44,0,0,1,0,89,0,90
86,0,0,1,0,112,0,90
59,0,76,2,0,24,12,0
84,0,2,2,0,83,0,90
114,0,0,1,0,28,0,90
27,0,899,1,0,162,0,90
111,0,959,1,0,163,0,90
69,0,0,1,0,103,0,90
87,0,956,1,0,93,0,90
254,0,970,1,0,162,0,90
103,0,961,8,0,159,0,90
47,0,179,3,0,32,10,90
123,0,877,1,0,82,0,90
35,0,0,1,0,36,0,90
139,0,528,1,0,103,0,90
379,0,389,1,0,87,0,90
29,0,321,1,0,82,0,90
49,0,0,2,0,107,0,90
34,0,21,3,2,17,9,0
57,0,895,2,0,115,0,90
53,0,943,1,0,94,0,90
72,0,325,1,0,112,8,0
131,0,612,3,0,88,30,90
22,0,460,17,10,47,21,0
20,0,0,6,0,120,0,90
120,0,0,1,0,56,0,90
84,0,679,10,4,53,21,0
108,0,561,8,3,55,19,0
11,0,0,1,0,48,0,90
25,0,681,5,0,82,0,90
50,0,0,4,0,98,0,90
147,0,10,2,4,14,8,0
244,0,440,1,0,95,0,90
77,0,0,1,0,111,0,90
7,0,1008,3,0,107,0,90
173,0,486,4,1,90,27,0
30,0,244,1,0,64,0,90
41,0,0,1,0,19,2,90
179,0,922,1,0,160,0,90
355,0,434,1,0,95,0,90
25,0,614,1,0,54,18,90
14,0,683,2,0,59,28,0
31,0,0,2,0,11,0,90
69,0,0,1,0,94,0,90
58,0,0,1,0,110,0,90
65,0,892,2,0,95,0,90
43,0,677,9,4,52,21,0
53,0,377,1,0,92,4,90
47,0,356,3,2,34,17,0
796,0,375,1,0,89,0,90
111,0,439,1,0,98,0,90
42,0,942,1,0,165,0,90
172,0,995,2,0,105,0,90
118,0,0,2,0,116,0,90
204,0,914,1,0,86,0,90
105,0,351,1,0,30,13,0
47,0,0,1,0,37,0,90
41,0,0,1,0,1,0,90
231,0,229,1,0,62,0,90
123,0,695,2,0,46,18,90
37,0,1117,1,0,120,0,90
67,0,959,1,0,162,0,90
454,0,508,1,0,94,0,90
70,0,853,1,0,93,0,90
70,0,1012,1,0,81,0,90
19,0,566,1,0,102,0,90
111,0,88,1,0,86,0,90
155,0,0,1,0,119,0,90
107,0,1062,4,0,119,0,90
13,0,579,2,0,112,0,90
107,0,532,1,0,98,0,90
14,0,620,2,1,51,20,0
29,0,1116,2,0,119,0,90
8,0,687,11,1,57,25,90
72,0,511,3,5,57,18,0
43,0,422,1,0,70,22,0
327,0,0,1,0,69,0,90
32,0,0,4,0,18,2,90
55,0,0,11,0,107,0,90
233,0,0,1,0,86,0,90
72,0,884,2,0,118,0,90
25,0,555,4,0,92,31,0
64,0,0,1,0,113,0,90
40,0,476,1,0,109,0,90
2,0,0,1,0,74,0,90
181,0,0,4,0,107,0,90
66,0,871,1,0,100,0,90
201,0,587,1,0,35,14,0
50,0,1121,1,0,119,0,90
51,0,613,2,0,86,30,0
33,0,708,6,3,51,22,0
157,0,1110,1,0,121,0,90
41,0,423,1,0,83,0,90
54,0,56,8,0,87,0,90
394,0,0,1,0,80,0,90
111,0,0,1,0,114,0,90
44,0,364,1,0,80,0,90
59,0,912,1,0,87,0,90
411,0,0,4,0,27,0,90
1291,0,899,2,0,97,0,90
43,0,0,2,0,54,0,90
628,0,626,1,0,76,0,90
67,0,0,1,0,12,0,90
291,0,997,5,0,103,0,90
93,0,637,9,1,55,23,90
134,0,233,2,0,88,0,90
23,0,0,1,0,126,0,90
94,0,578,1,0,114,0,90
62,0,613,1,0,85,30,0
129,0,1066,5,0,119,0,90
47,0,0,1,0,53,0,90
23,0,727,8,4,55,26,0
42,0,0,6,0,52,0,90
83,0,0,1,0,90,0,90
2580,0,1113,1,0,122,0,90
25,0,889,16,0,129,0,90
157,0,0,1,0,31,0,90
33,0,0,1,0,94,0,90
114,0,339,2,0,80,0,90
52,0,730,13,3,53,23,0
185,0,0,2,0,110,0,90
90,0,1057,1,0,121,0,90
9,0,0,1,0,110,0,90
28,0,426,15,0,83,21,0
31,0,33,1,0,20,7,90
27,0,0,2,0,101,0,90
64,0,493,2,0,46,19,0
32,0,369,24,9,55,21,0
130,0,1076,1,0,126,0,90
31,0,0,7,0,102,0,90
203,0,184,1,0,34,11,90
83,0,554,1,0,22,6,90
75,0,0,1,0,102,0,90
132,0,645,10,4,95,35,90
44,0,0,1,0,120,0,90
84,0,1062,1,0,118,0,90
270,0,0,1,0,111,0,90
30,0,0,2,0,112,0,90
21,0,0,6,0,24,0,90
52,0,742,4,0,87,0,90
71,0,0,8,0,119,0,90
85,0,894,1,0,100,0,90
18,0,0,2,0,92,0,90
102,0,0,4,0,106,0,90
83,0,405,1,0,62,0,90
77,0,971,1,0,104,0,90
130,0,373,1,1,100,6,0
93,0,1115,1,0,122,0,90
88,0,1018,7,0,103,0,90
76,0,0,1,0,111,0,90
53,0,580,1,0,111,0,90
45,0,960,2,0,162,0,90
6,0,63,4,0,26,7,0
140,0,36,1,1,7,3,0
33,0,0,2,0,111,0,90
266,0,0,1,0,97,0,90
131,0,0,2,0,34,0,90
17,0,887,24,0,137,0,90
69,0,555,3,0,90,31,0
107,0,997,1,0,104,0,90
137,0,729,1,0,90,0,90
56,0,499,14,6,48,19,90
19,0,0,1,0,56,0,90
165,0,0,4,0,106,0,90
99,0,615,2,0,53,18,0
17,0,795,1,0,94,0,90
112,0,548,1,0,102,0,90
33,0,0,2,0,45,0,90
53,0,345,1,0,84,12,0
46,0,0,1,0,40,0,90
45,0,820,3,0,91,0,90
400,0,1001,1,0,111,0,90
10,0,0,1,0,118,0,90
67,0,0,1,0,106,0,90
63,0,12,2,1,11,3,90
251,0,976,1,0,158,0,90
70,0,744,12,7,49,18,0
108,0,0,2,0,6,0,90
207,0,718,1,0,79,0,90
18,0,21,1,0,25,11,0
68,0,269,2,0,110,11,90
18,0,1065,2,0,99,0,90
22,0,906,10,0,94,0,90
22,0,1,5,0,14,0,90
28,0,296,10,2,107,9,0
54,0,255,7,1,23,9,0
23,5,19,3,1,17,4,90
8,0,885,37,0,150,0,90
17,0,695,4,0,48,18,0
336,0,399,1,0,81,0,90
44,0,558,3,1,65,24,0
76,0,970,2,0,107,0,90
47,0,909,2,0,91,0,90
76,0,904,8,0,161,0,90
64,0,490,1,0,97,0,90
15,0,422,5,0,74,22,0
27,0,0,2,0,114,0,90
6,0,801,9,7,58,27,0
88,0,0,1,0,112,0,90
18,0,896,1,0,101,0,90
14,0,1045,9,0,122,0,90
33,0,0,1,0,109,0,90
46,0,895,2,0,117,0,90
84,0,961,1,0,161,0,90
48,0,328,1,0,112,7,90
61,0,579,4,0,108,0,90
199,0,0,1,0,34,0,90
90,0,334,5,2,30,12,0
79,0,0,4,0,108,0,90
178,0,0,1,0,53,0,90
176,0,436,1,0,96,0,90
26,0,643,5,2,50,21,0
52,0,972,1,0,98,0,90
447,0,691,1,0,57,28,90
161,0,980,2,0,159,0,90
18,0,820,8,0,92,0,90
287,0,973,2,0,108,0,90
112,0,462,1,0,87,0,90
127,0,0,2,0,91,0,90
19,0,514,2,1,73,31,0
55,0,351,2,0,83,0,90
540,0,0,6,0,56,0,90
74,0,13,2,0,19,6,90
29,0,0,1,0,10,1,90
276,0,584,3,0,105,0,90
9,0,892,5,0,83,0,90
227,0,504,1,0,45,19,90
318,0,885,1,0,101,0,90
29,0,795,1,0,94,0,90
21,0,532,25,7,91,30,0
149,0,0,2,0,102,0,90
259,0,212,1,0,88,0,90
57,0,407,1,0,80,18,0
57,0,377,6,2,91,4,90
58,0,0,1,0,27,0,90
92,0,940,4,0,105,0,90
30,0,756,8,7,58,26,0
109,0,911,1,0,89,0,90
15,0,435,2,0,90,22,0
149,0,508,2,0,63,19,90
45,0,1002,2,0,106,0,90
167,0,501,1,0,47,19,90
41,0,902,1,0,160,0,90
128,0,0,1,0,110,0,90
22,0,526,3,0,97,0,90
34,0,0,1,0,84,0,90
30,0,14,4,2,11,3,0
32,0,0,4,0,44,0,90
38,0,956,6,0,105,0,90
84,0,0,1,0,112,0,90
82,0,0,1,0,126,0,90
41,0,1057,1,0,118,0,90
217,0,0,1,0,107,0,90
98,0,566,5,0,101,0,90
55,0,976,1,0,101,0,90
120,0,362,2,0,107,8,90
47,0,1027,3,0,110,0,90
159,0,994,1,0,103,0,90
28,0,470,1,0,110,0,90
56,0,523,1,0,62,23,90
24,0,953,3,0,172,0,90
58,0,769,1,0,90,0,90
41,0,616,16,4,62,28,0
572,0,1,2,0,15,0,90
63,0,434,1,0,96,0,90
60,0,378,1,0,86,0,90
4,0,352,2,1,33,13,0
27,0,560,1,0,62,28,90
45,0,202,1,0,87,0,90
16,0,10,1,3,13,7,0
20,0,727,4,0,88,0,90
20,0,308,2,0,54,0,90
61,0,7,3,1,12,6,0
60,0,0,3,0,84,0,90
47,0,0,3,0,102,0,90
25,0,0,1,0,101,0,90
975,0,0,2,0,42,0,90
173,0,0,1,0,66,0,90
58,0,173,4,0,32,10,0
51,0,263,1,0,88,0,90
46,0,550,1,0,64,23,90
131,0,0,2,0,107,0,90
7,0,422,9,0,77,22,0
42,0,0,3,0,113,0,90
148,0,567,1,0,86,0,90
73,0,527,9,6,101,49,0
210,0,0,2,0,121,0,90
86,0,761,1,0,89,0,90
27,0,907,1,0,94,0,90
73,0,502,1,0,91,0,90
59,0,0,1,0,17,0,90
44,0,786,1,0,82,0,90
36,0,687,10,1,56,25,90
61,0,355,3,0,85,0,90
19,0,1121,4,0,120,0,90
64,0,948,2,0,83,0,90
17,0,422,2,0,71,22,0
93,0,202,2,0,88,0,90
108,0,0,2,0,112,0,90
83,0,0,2,0,99,0,90
76,0,509,12,13,62,20,90
26,0,1070,4,0,100,0,90
32,0,731,1,0,81,0,90
31,0,675,2,0,51,19,0
141,0,0,1,0,119,0,90
63,0,0,2,0,113,0,90
22,0,511,1,0,56,18,0
112,0,328,1,0,111,8,0
60,0,549,1,0,68,25,0
141,0,634,1,0,52,18,90
22,0,354,7,0,74,0,90
76,0,0,10,0,105,0,90
121,0,317,6,1,112,8,0
64,0,0,3,0,93,0,90
29,0,427,17,1,84,22,0
320,0,0,1,0,70,0,90
4506,0,0,1,0,107,0,90
65,0,0,1,0,47,0,90
70,0,0,2,0,103,0,90
42,0,0,2,0,131,0,90
176,0,438,1,0,95,0,90
202,0,0,1,0,4,0,90
9,0,422,12,0,80,22,0
19,0,0,1,0,4,0,90
290,0,0,1,0,93,0,90
290,0,662,12,8,61,30,90
47,0,544,1,0,104,50,0
89,0,0,1,0,117,0,90
258,0,470,1,0,86,0,90
60,0,352,12,11,40,25,0
30,0,965,3,0,104,0,90
6,0,18,2,0,18,5,0
101,0,0,2,0,55,0,90
52,0,957,4,0,156,0,90
29,0,424,1,0,79,0,90
58,0,382,4,0,79,0,90
22,0,0,5,0,23,0,90
507,0,27,2,1,9,5,90
36,0,1116,2,0,121,0,90
66,0,326,4,0,83,0,90
231,0,1010,1,0,80,0,90
30,0,0,2,0,103,0,90
25,0,179,1,0,30,10,0
218,0,542,2,0,112,0,90
104,0,0,1,0,111,0,90
64,0,640,7,5,55,23,0
1306,0,0,1,0,67,0,90
28,0,1048,2,0,118,0,90
99,0,0,1,0,127,0,90
10,0,422,8,0,77,22,0
23,0,638,3,0,79,0,90
68,0,949,1,0,113,0,90
63,0,0,8,0,109,0,90
117,0,1018,1,0,107,0,90
172,0,791,1,0,82,0,90
30,0,695,3,0,47,18,90
51,0,0,1,0,76,0,90
112,0,0,1,0,113,0,90
27,0,1,3,0,12,0,90
662,0,541,1,0,48,21,0
67,0,889,10,0,123,0,90
21,0,0,2,0,57,0,90
77,0,1022,8,0,112,0,90
173,0,540,1,0,70,27,0
11,9,9,4,3,11,5,0
19,0,0,1,0,106,0,90
82,0,970,1,0,102,0,90
55,0,0,2,0,108,0,90
39,0,157,2,2,27,7,90
117,0,916,1,0,103,0,90
13,0,19,2,1,11,4,0
25,0,3,3,2,14,3,0
71,0,0,3,0,106,0,90
97,0,0,1,0,2,0,0
114,0,421,1,0,63,0,90
45,0,922,1,0,85,0,90
6,0,12,2,1,12,3,0
135,0,0,1,0,124,0,90
36,0,0,6,0,116,0,90
175,0,1094,1,0,122,0,90
71,0,583,1,0,55,16,0
59,0,605,1,0,91,31,90
88,0,0,1,0,102,0,90
79,0,0,3,0,39,0,90
82,0,0,1,0,107,0,90
62,0,13,1,0,18,6,90
26,0,339,7,2,110,8,0
43,0,0,3,0,21,0,90
7,0,422,3,0,72,22,0
63,0,952,1,0,103,0,90
121,0,745,2,0,89,0,90
33,0,583,5,0,110,0,90
41,0,549,2,2,45,13,0
131,0,0,2,0,117,0,90
45,0,934,6,0,98,0,90
23,0,659,1,0,94,0,90
99,0,1038,2,0,115,0,90
34,0,1039,2,0,113,0,90
177,0,634,2,1,60,29,90
290,0,431,1,0,97,0,90
98,0,514,1,0,56,21,90
99,0,889,11,0,124,0,90
237,0,1018,2,0,113,0,90
