@relation combined

@attribute issuecleanedbodylen numeric
@attribute ncommitsbycreator numeric
@attribute ncommitsinproject numeric
@attribute nissuesbycreator numeric
@attribute nissuesbycreatorclosed numeric
@attribute nissuescreatedinproject numeric
@attribute nissuescreatedinprojectclosed numeric
@attribute timeopen {0,90}


@data
18,2,1066,3,1,21,14,0
32,0,709,29,25,399,304,0
44,0,668,4,3,422,307,0
14,78,1261,2,1,273,252,0
39,268,693,33,32,390,300,0
13,18,1333,8,6,34,26,0
25,130,1199,1,0,204,186,0
200,1,787,1,0,459,422,0
15,0,749,2,0,372,319,90
92,6,699,16,11,421,311,0
22,1,683,7,7,416,308,90
4,0,1173,1,0,156,137,0
77,0,710,4,2,420,299,90
69,36,730,29,28,413,306,0
8,102,932,101,92,380,350,0
52,0,1204,2,1,215,194,0
35,102,266,23,20,152,70,0
127,240,1204,4,4,163,152,0
11,12,619,20,7,374,255,0
13,21,277,15,10,164,78,0
12,19,844,89,21,357,269,0
80,24,695,28,19,431,318,0
32,0,1233,13,9,226,207,0
25,8,648,7,6,360,265,0
37,0,680,30,25,417,306,0
6,60,960,20,20,408,382,0
123,0,789,4,1,421,385,0
47,0,1265,47,46,261,245,0
227,0,1156,13,12,88,82,0
29,3,1043,2,1,41,32,0
45,6,835,3,2,59,52,0
80,0,1262,10,9,255,234,0
12,12,1435,3,1,45,38,0
48,9,1259,14,6,275,251,0
35,0,629,3,1,387,267,0
61,0,1164,24,23,150,130,0
110,10,690,9,8,424,309,0
20,0,786,9,8,423,390,90
16,19,844,54,21,323,270,0
183,0,1180,1,0,181,170,0
116,55,770,21,17,441,401,0
27,33,670,13,9,386,279,0
15,16,1211,9,9,118,110,0
18,0,671,11,0,424,308,0
29,0,1123,1,0,50,40,0
21,129,746,46,44,447,412,0
28,0,934,1,0,384,361,0
11,68,874,35,31,439,403,0
24,0,623,4,3,360,240,0
10,2,940,3,1,43,33,0
33,0,868,30,31,448,415,0
26,14,890,7,4,47,37,0
150,3,1173,4,3,95,90,0
188,148,939,14,13,444,410,0
15,0,1265,12,11,261,243,0
33,30,699,27,27,423,312,0
12,0,1172,4,3,155,136,0
10,1,802,5,3,445,412,0
6,7,1205,6,6,111,101,0
119,30,619,20,17,385,258,0
26,16,1210,10,9,126,117,0
74,256,667,38,37,377,279,0
153,0,697,6,5,423,311,0
8,101,798,46,42,444,411,0
15,0,806,4,2,446,413,0
77,150,971,114,111,415,392,0
52,268,710,29,29,399,304,0
147,0,641,12,7,367,268,0
37,14,1164,9,8,128,118,0
85,268,693,34,32,391,300,0
280,1,434,2,0,266,166,0
14,0,691,1,0,363,273,0
11,19,844,62,21,331,270,0
6,87,879,42,37,448,417,0
84,0,1372,3,1,47,39,0
64,110,660,22,22,362,265,0
11,32,664,14,8,387,269,0
17,42,1200,5,4,162,150,0
42,0,616,8,6,348,240,0
51,176,1432,5,3,40,35,0
15,0,605,1,0,383,255,0
31,10,671,16,15,390,276,0
18,42,1210,8,5,167,153,0
8,7,710,9,7,391,302,0
15,230,1200,6,5,198,182,0
24,0,759,1,0,455,415,0
17,3,833,5,4,67,58,0
40,48,664,27,23,383,288,0
34,0,696,1,0,422,302,0
7,49,661,12,11,378,260,0
11,6,639,15,9,375,257,0
9,0,698,9,6,414,303,0
4,22,1182,14,13,179,168,0
78,0,1161,1,0,102,95,0
12,141,767,39,40,371,323,0
9,67,951,22,19,397,371,0
98,227,699,22,19,412,300,0
77,13,619,7,5,357,237,0
34,0,335,1,0,201,110,0
32,0,1124,12,11,86,81,0
208,38,708,28,27,395,300,0
67,70,733,35,30,414,307,0
32,0,681,3,0,421,305,0
17,273,709,31,29,395,297,0
34,0,750,2,3,452,413,0
87,0,1268,1,0,271,253,0
96,0,846,5,2,72,65,0
24,14,699,10,8,431,319,0
64,0,790,15,14,421,385,0
42,29,650,27,22,361,267,0
15,0,736,13,8,415,309,0
15,7,803,3,1,443,412,0
5,4,846,2,1,51,46,0
58,19,1128,32,21,301,270,0
57,0,1188,27,26,176,165,0
49,0,613,1,0,352,236,0
63,0,826,1,0,425,381,0
52,0,653,18,14,371,249,0
71,231,698,18,16,417,310,0
91,0,862,8,6,453,421,0
6,135,964,108,101,397,370,0
30,0,972,52,52,422,395,0
20,0,764,3,3,449,405,0
3,34,1078,6,5,74,68,0
15,0,899,54,53,359,326,0
36,0,1353,9,6,36,31,0
9,3,770,3,2,450,409,0
42,0,700,12,7,424,312,90
61,18,939,2,0,427,398,0
33,72,933,32,30,442,409,0
879,0,1157,8,7,87,82,0
74,18,702,12,9,419,305,0
47,30,284,22,19,143,84,0
49,19,844,45,21,314,270,0
37,0,637,2,2,394,277,0
7,102,933,100,92,379,350,0
107,55,770,20,17,440,401,0
69,0,962,5,2,408,382,0
137,245,1207,5,4,169,155,0
7,0,1513,3,1,27,18,90
38,0,698,9,7,419,311,90
36,0,1261,42,41,241,222,0
97,166,1393,4,2,40,34,0
25,232,707,25,19,427,300,0
48,11,875,1,0,436,403,0
71,72,933,33,30,443,409,0
14,10,873,2,0,437,403,0
10,19,844,69,21,338,270,0
535,0,1265,18,16,259,239,0
311,28,665,26,21,387,276,0
24,22,251,21,15,158,71,0
16,0,838,1,0,61,56,0
102,0,724,3,2,409,310,0
66,0,792,3,2,434,397,0
182,0,1125,53,52,292,265,0
12,0,933,25,21,381,351,0
41,67,638,12,12,363,245,90
12,0,680,3,0,414,306,0
88,0,1055,1,0,25,18,0
106,0,607,3,0,384,254,0
24,0,861,1,0,452,418,0
24,12,1435,2,1,44,38,0
21,19,844,90,21,358,269,0
22,8,629,13,11,388,267,0
51,0,606,7,5,383,255,0
28,0,733,12,8,415,308,90
43,0,711,2,1,369,302,0
25,0,1194,29,28,178,167,0
54,1,231,1,0,142,59,0
8,135,964,107,101,396,370,0
84,0,777,5,3,445,414,0
31,0,230,2,0,158,63,0
40,71,644,22,15,371,246,0
410,0,794,16,15,423,385,0
33,19,1128,35,21,304,270,0
69,0,790,2,1,442,402,0
9,45,931,4,2,45,36,0
246,0,802,17,16,446,412,0
18,46,1169,4,2,153,133,0
40,57,690,34,29,435,316,0
28,0,1207,37,36,218,198,0
190,0,680,11,3,416,306,0
4,19,1383,8,7,38,33,0
14,0,1210,4,2,116,109,0
40,0,1174,22,21,288,266,0
70,0,692,8,5,363,284,0
87,17,610,6,4,347,232,0
160,12,713,22,16,425,298,0
8,4,685,5,3,412,308,0
43,32,651,23,19,408,285,0
236,98,271,34,22,167,72,0
26,12,1167,1,0,24,20,0
25,2,1155,2,1,138,128,0
166,0,799,1,2,424,384,0
77,6,634,13,9,373,255,0
61,0,700,11,6,393,303,0
29,24,675,13,10,425,307,0
26,0,755,7,6,454,413,0
14,83,903,93,78,363,327,0
56,0,1122,3,1,291,262,0
25,0,977,28,23,400,379,0
154,1,708,1,0,427,301,0
18,19,844,79,21,347,269,0
2,0,2006,2,1,4,2,0
11,0,1059,1,0,42,32,0
78,0,633,1,0,351,256,0
341,26,648,23,20,385,264,0
43,0,688,15,7,421,308,0
3,39,624,28,19,391,262,0
25,85,873,39,37,444,418,0
17,48,1238,12,11,281,262,0
7,135,964,112,101,401,370,0
42,0,760,1,0,445,395,0
10,19,844,68,21,337,270,0
23,13,680,6,6,364,277,0
91,225,702,19,17,416,304,0
52,50,652,24,20,368,250,0
81,0,969,22,21,401,378,0
44,28,642,23,10,383,263,0
9,0,668,1,0,380,263,0
42,0,635,3,0,364,242,0
32,6,795,12,10,436,397,0
59,19,844,47,21,316,270,0
1,0,1211,1,0,8,0,90
102,141,647,7,7,385,267,0
46,50,652,25,20,369,250,0
788,0,1240,15,14,234,211,0
74,0,1150,4,2,135,124,0
282,79,619,11,10,359,237,0
28,6,652,14,12,368,250,0
23,83,903,92,78,362,327,0
86,102,266,28,23,157,73,0
12,44,1208,1,0,122,113,0
44,0,939,5,4,40,31,0
54,79,680,21,21,411,307,0
131,0,1229,21,20,280,262,0
7,19,844,73,21,341,269,0
18,0,845,3,1,73,65,0
33,0,1164,1,0,285,263,0
6,19,844,42,21,311,270,0
32,11,1169,18,11,285,258,0
22,0,1154,52,53,284,260,0
111,0,799,3,1,462,422,0
43,0,1277,3,0,25,19,0
7,0,1513,2,0,26,17,0
8,42,650,23,20,383,262,0
14,48,785,10,9,423,389,0
11,2,1210,2,1,120,111,0
19,20,1209,13,13,171,157,0
29,45,760,16,13,443,393,0
243,0,937,26,26,432,399,0
4,62,970,21,21,410,388,0
25,0,699,12,4,430,319,0
28,19,1128,34,21,303,270,0
50,0,696,7,3,423,302,90
53,0,1212,14,13,222,200,0
43,32,651,24,19,409,285,0
27,0,681,9,0,412,307,0
198,10,672,7,6,416,293,0
64,2,278,3,3,165,76,0
66,0,969,24,23,416,392,0
8,42,650,24,20,384,262,0
10,0,1209,5,2,120,111,0
21,0,790,4,1,423,385,0
86,0,639,2,0,387,267,0
49,23,678,23,19,431,310,0
94,71,674,20,20,417,296,0
718,0,789,15,14,434,396,0
13,42,1210,7,5,166,153,0
36,51,661,24,21,379,271,0
73,8,704,17,15,424,301,90
20,22,1353,8,7,37,31,0
113,0,773,7,3,446,413,0
63,0,654,12,4,412,286,0
4,75,869,37,34,445,414,0
400,0,281,1,0,175,88,0
46,37,648,21,23,384,262,0
43,0,1146,53,53,285,260,0
186,0,624,13,5,346,243,0
23,38,1195,9,8,210,189,0
24,242,641,39,37,367,269,90
26,44,692,13,11,364,273,0
153,0,1236,54,54,283,262,0
13,0,613,3,2,389,258,0
10,19,844,63,21,332,270,0
14,0,687,1,0,432,315,90
16,5,934,3,2,385,361,0
397,0,1085,6,5,70,64,0
5,0,631,2,1,390,273,0
35,0,802,33,33,443,414,0
42,27,654,24,20,376,265,0
48,0,793,5,1,422,385,0
27,148,939,15,13,445,410,0
106,131,611,9,8,375,255,0
46,0,1214,13,12,196,178,0
14,19,906,40,21,309,270,0
250,269,694,35,32,392,299,0
93,58,1387,1,0,39,34,0
89,0,874,10,8,439,402,0
49,0,683,29,24,411,306,0
42,13,796,5,3,434,395,0
36,130,1204,2,0,207,186,0
41,221,683,16,14,415,308,0
40,0,781,7,4,440,398,0
90,0,1186,31,30,183,171,0
45,0,1187,10,8,185,172,0
26,0,633,1,0,352,256,0
47,134,612,9,8,373,252,0
1014,0,1125,7,6,71,66,0
37,0,801,9,10,462,418,90
15,0,1060,1,0,44,36,0
184,0,1180,15,14,106,99,0
35,154,935,13,12,439,406,0
18,0,1260,4,3,243,223,0
14,0,903,1,0,35,30,90
27,68,776,16,14,445,413,0
142,18,612,8,6,350,234,0
148,101,265,22,20,151,70,0
237,98,271,33,22,166,72,0
33,0,614,2,1,344,241,0
23,101,266,30,24,159,74,0
211,0,1201,17,14,110,101,0
75,0,619,3,1,358,237,90
377,0,970,26,25,418,394,0
88,5,1172,5,4,103,97,0
9,2,801,7,6,461,422,0
21,1,1162,1,0,91,83,0
31,0,668,5,4,389,276,0
70,48,664,28,23,385,288,0
10,67,951,20,19,395,371,0
174,8,749,3,2,449,416,0
140,66,608,23,14,345,241,0
15,7,803,4,1,444,412,0
54,211,554,38,35,326,222,0
17,64,936,30,27,427,400,0
8,5,270,7,5,160,74,0
78,7,669,12,10,423,307,0
23,0,1208,2,0,219,199,0
14,7,803,2,1,442,412,0
37,0,786,15,13,441,400,0
32,0,1254,40,39,239,218,0
46,84,884,38,37,446,421,0
84,0,1100,3,3,82,77,0
24,0,642,1,0,364,249,0
73,1,767,6,3,371,322,90
42,6,635,14,9,374,255,0
38,138,747,38,39,371,319,0
75,0,615,2,0,353,236,0
44,0,836,2,1,70,61,0
93,0,1205,18,16,115,105,0
29,40,613,11,10,355,234,0
42,0,940,4,2,435,403,0
52,63,619,20,18,374,255,0
18,11,1169,20,11,287,258,0
32,68,935,31,28,440,406,0
46,27,802,8,7,462,422,0
50,17,1216,12,11,222,200,0
11,54,806,12,10,422,375,0
143,0,401,1,0,243,148,0
104,0,1451,2,1,46,39,0
7,4,1241,10,9,234,212,0
13,0,1202,5,4,185,172,0
43,10,235,4,3,158,64,0
56,9,770,4,3,440,402,0
12,13,789,6,5,435,395,0
10,6,927,13,12,440,405,0
14,9,634,7,5,376,257,0
6,1,651,7,4,385,262,0
5,1,767,4,2,438,399,0
8,33,612,13,11,358,253,0
7,4,1241,9,8,233,211,0
60,3,624,2,1,345,244,0
18,26,685,15,9,429,310,0
3,62,971,23,22,413,392,0
65,0,644,1,0,400,281,0
31,1,1212,6,5,193,177,0
11,6,930,12,11,437,403,0
13,6,668,3,2,383,278,0
21,28,907,12,11,367,334,0
35,28,620,20,19,387,262,0
18,26,685,14,8,428,309,0
4,1,1212,7,5,194,177,0
15,1,1213,8,5,195,178,0
15,5,906,2,1,365,332,0
6,5,908,11,10,370,335,0
32,5,1464,5,4,18,9,0
16,0,1210,3,2,121,112,0
5,0,1210,1,0,7,0,90
3,43,841,1,0,57,47,0
5,0,821,1,0,56,48,0
14,11,636,9,5,376,255,0
30,4,793,2,0,460,418,90
29,11,1083,9,7,38,31,0
6,2,669,2,1,384,278,0
8,24,1009,4,2,22,15,0
7,0,842,2,0,58,51,0
64,4,1183,3,2,32,25,0
37,1,468,2,0,287,189,0
15,0,1009,1,0,18,12,0
16,152,1052,2,1,22,15,0
33,6,1085,4,3,33,27,0
4,25,684,12,8,426,309,0
8,2,845,3,2,50,44,0
15,1,1450,4,3,17,8,0
13,1,661,1,0,377,271,0
5,3,1017,2,0,23,15,0
13,0,849,2,0,48,40,0
14,24,242,22,16,158,69,0
10,0,1214,2,1,29,22,0
12,0,1458,1,0,43,37,0
159,0,1443,1,0,14,5,0
77,2,1189,2,1,30,23,0
6,25,1011,5,3,18,12,0
15,22,238,17,12,157,63,0
11,8,1472,8,7,27,18,0
7,23,1048,6,4,24,17,0
19,0,1458,2,0,44,37,0
96,1,1448,2,1,15,6,0
113,1,1446,3,2,16,7,0
11,7,839,4,2,68,59,0
8,7,1466,1,0,19,9,0
63,0,1233,1,0,35,23,0
17,24,1009,3,2,21,15,90
6,0,1235,1,0,4,0,90
10,0,678,1,0,415,304,0
6,5,686,3,2,416,299,0
34,1,638,1,0,367,251,0
4,26,685,13,8,427,309,0
6,0,865,1,0,28,24,0
14,0,713,1,0,427,298,0
4,1,827,2,0,55,46,0
6,0,1456,1,0,14,4,0
40,0,666,1,0,358,266,90
18,0,1410,1,0,39,33,0
106,10,1090,7,6,36,30,0
24,13,1080,10,9,40,33,0
3,0,1386,1,0,36,28,0
24,0,847,1,0,48,41,0
25,1,1235,3,1,230,207,0
19,0,1364,1,0,39,34,0
27,0,714,1,0,427,297,0
29,1,1197,2,1,212,191,0
76,0,655,1,0,361,264,0
173,7,1313,1,0,47,38,90
34,1,682,1,0,421,309,90
75,4,804,4,3,445,412,0
44,0,1184,1,0,182,170,0
42,0,1216,1,0,199,182,0
21,26,936,2,1,425,400,0
1,0,779,1,0,438,397,0
23,0,1467,1,0,24,14,0
3,0,1220,1,0,5,0,0
3,25,684,11,8,425,309,0
40,10,635,8,5,377,257,0
28,2,989,1,0,40,35,90
13,15,926,2,1,41,36,0
22,6,1084,6,3,35,27,0
20,0,933,1,0,32,26,0
8,0,1462,1,0,42,37,0
35,11,1083,8,7,37,31,0
16,3,670,3,1,387,271,0
120,6,1491,6,4,22,12,0
17,0,924,1,0,41,36,0
4,1,1151,1,0,134,122,90
7,0,1273,1,0,33,22,90
18,3,1161,2,1,101,95,0
11,0,1210,1,0,6,0,0
2,0,1233,1,0,34,23,0
4,1,875,2,1,33,27,0
2,0,1398,1,0,29,19,0
40,0,1103,1,0,83,78,0
17,3,1172,3,2,105,98,0
6,0,1214,3,0,10,1,90
6,0,1214,4,1,11,2,90
23,7,1473,7,6,25,15,0
9,7,1287,1,0,32,22,0
38,0,1401,1,0,30,19,0
7,0,1213,2,0,9,0,0
43,18,640,10,9,379,259,0
15,7,615,6,5,373,252,0
11,14,1084,11,10,41,35,0
33,27,981,15,14,41,36,0
20,23,701,10,8,433,320,0
27,6,1085,5,3,34,27,0
4,2,846,2,1,74,65,0
4,2,846,3,1,75,65,0
30,24,1081,14,13,39,33,0
28,0,807,1,0,464,425,0
24,0,1471,1,0,21,10,0
8,18,906,3,2,31,25,0
17,12,971,4,3,414,392,0
90,12,1174,12,9,32,24,0
45,17,1247,13,11,237,214,0
22,0,1263,2,1,12,2,0
71,19,1171,13,11,33,25,0
37,0,1011,1,0,19,13,0
29,12,1282,10,9,31,22,0
21,0,1207,1,0,189,174,90
31,20,1169,14,13,281,258,0
8,0,1306,1,0,12,3,0
9,8,1471,2,1,20,10,0
28,32,611,12,11,357,253,0
45,9,1282,9,8,30,21,0
68,12,1179,11,9,31,24,0
15,0,749,1,0,448,416,0
15,9,1156,2,1,176,165,0
221,0,1528,1,0,5,0,90
280,0,1675,1,0,7,0,90
24,4,2177,1,0,2,0,0
31,0,442,1,0,41,34,0
116,0,675,3,0,309,234,0
74,0,333,1,0,27,26,0
37,53,1105,72,71,366,337,90
13,0,604,1,0,288,222,0
47,53,968,27,23,326,287,0
29,0,441,13,10,403,305,0
5,0,495,1,0,362,285,0
60,0,448,16,12,408,308,0
8,0,655,4,3,271,212,0
6,143,469,61,54,254,199,0
1147,3,418,4,3,40,37,0
32,0,454,8,4,402,305,0
31,54,977,30,27,330,292,0
54,0,447,21,15,245,181,0
2,0,623,22,21,285,225,0
2,178,725,57,49,303,244,0
4,27,376,26,25,106,93,0
4,2,401,5,4,6,5,0
18,199,643,71,60,266,207,0
8,140,472,61,51,251,194,0
49,0,493,1,0,252,198,0
136,0,485,1,0,370,292,0
160,22,493,34,34,354,281,0
84,0,261,3,0,89,74,0
174,0,1024,1,0,328,297,0
16,253,738,33,32,296,240,0
83,124,1041,32,31,329,299,0
209,0,262,2,0,86,73,0
30,161,432,88,73,391,300,0
151,4,455,7,5,236,181,0
3,191,628,69,58,263,202,0
27,0,356,2,0,107,97,90
42,0,508,11,9,273,209,0
78,146,486,65,56,246,193,0
56,0,695,5,4,300,242,0
132,0,505,2,1,250,197,0
559,0,448,1,0,251,192,0
52,4,616,10,7,256,199,0
2,0,626,21,18,285,218,0
37,0,300,1,0,105,95,0
57,8,369,17,11,127,111,0
76,0,396,1,0,34,29,0
20,31,604,50,49,287,221,0
13,29,277,8,6,94,85,0
81,0,674,1,0,298,238,90
2,0,640,9,8,325,255,0
12,153,284,10,6,92,83,0
10,0,338,5,1,29,23,0
2,0,542,2,1,358,272,0
7,156,513,70,60,253,199,0
26,0,1085,1,0,366,338,0
8,0,575,1,0,280,212,0
9,33,844,51,41,302,265,0
165,0,1040,1,0,349,306,90
7,290,493,44,42,175,156,0
157,0,381,1,0,67,52,0
2,1,631,4,3,333,259,0
6,158,257,15,10,84,74,0
6,155,652,70,56,313,244,0
2,151,511,62,53,265,211,0
134,0,336,1,0,1,0,0
14,9,1031,18,17,336,301,0
40,8,420,11,10,51,46,0
9,6,352,10,9,123,114,0
121,0,969,6,4,328,287,0
41,147,447,82,62,378,291,0
105,0,435,1,0,393,298,0
43,0,1099,1,0,369,342,0
70,0,1058,4,1,355,316,0
45,0,612,3,1,255,205,0
8,0,1052,1,0,369,328,0
22,6,352,11,9,124,114,0
27,0,790,1,0,287,257,0
434,0,454,2,0,236,181,0
15,245,417,34,33,154,134,0
141,0,350,4,3,122,112,0
139,0,657,2,0,297,226,0
35,1,263,1,0,104,91,0
51,1,462,1,0,254,196,0
24,4,607,8,5,258,207,0
55,0,441,1,0,40,34,0
54,0,857,3,1,302,255,0
5,168,1091,46,40,369,339,0
5,3,778,6,3,289,236,0
315,0,368,1,0,32,25,0
1,373,734,67,62,274,242,0
5,140,464,60,52,251,196,0
290,13,416,28,20,152,135,0
39,45,958,61,52,326,284,0
12,1,270,2,1,87,75,0
33,0,919,13,12,309,274,0
75,57,987,33,29,329,291,90
10,153,276,13,6,89,78,0
9,0,532,4,2,260,209,0
122,0,1059,1,0,356,320,0
391,0,631,1,0,278,215,0
27,11,404,23,18,147,131,0
4,147,1053,37,35,351,319,0
114,0,669,1,0,272,207,0
24,153,284,12,6,94,83,0
66,0,674,1,0,297,238,0
4,189,1107,43,41,369,336,0
57,0,1101,1,0,370,338,0
37,27,576,36,34,346,266,0
256,0,439,1,0,398,300,0
15,169,676,70,55,313,236,0
7,156,578,58,48,282,215,0
31,0,326,2,0,28,25,0
2,0,449,10,9,397,301,0
37,34,875,52,42,303,267,0
6,160,434,87,72,391,300,0
45,0,338,2,1,26,23,0
56,55,1060,79,67,355,315,0
6,21,650,22,22,296,225,0
11,1,324,1,0,31,27,0
28,0,874,1,0,307,261,0
5,173,439,94,75,394,293,0
9,0,536,6,1,195,168,90
77,135,1047,36,33,354,313,0
100,21,244,4,2,89,79,0
27,1,308,4,3,108,98,0
79,0,466,1,0,248,183,0
8,170,748,44,38,286,233,0
83,0,667,1,0,292,226,0
203,0,277,2,1,97,81,0
126,0,499,4,3,358,283,0
12,13,492,6,3,386,299,0
42,51,966,24,16,327,285,0
174,0,539,3,1,269,207,0
8,0,449,1,0,246,181,0
35,12,383,15,14,69,53,0
18,1,373,1,0,101,88,0
10,386,772,70,65,283,254,0
196,0,577,1,0,342,267,0
60,4,330,5,2,35,29,0
10,23,484,35,35,367,289,0
519,0,496,1,0,361,285,0
2,7,588,19,18,218,185,0
49,0,272,1,0,103,91,0
40,1,632,3,2,286,219,0
106,0,448,1,0,251,191,90
2,0,646,11,10,271,211,0
55,147,514,63,54,273,221,0
1,325,591,53,49,226,191,0
105,0,738,1,0,293,238,0
26,25,654,26,26,312,244,0
19,0,449,1,0,252,195,0
39,0,338,1,0,25,22,0
26,12,387,16,15,70,54,0
9,139,454,59,49,235,180,0
103,0,275,1,0,29,26,0
37,10,324,1,0,30,27,0
2,0,664,8,7,274,211,0
35,0,277,1,0,40,33,0
9,5,451,3,2,400,305,0
86,4,257,3,1,104,90,0
5,175,579,69,56,356,275,0
54,45,964,62,52,327,284,0
90,245,403,32,31,146,132,0
3,15,316,11,11,115,98,0
36,1,334,2,1,45,37,0
228,0,568,2,0,351,269,0
5,147,487,66,56,247,193,0
3,18,587,36,27,221,188,0
50,29,446,49,44,396,295,0
3,139,272,6,4,95,86,0
22,0,377,1,0,62,52,0
149,191,1074,45,40,369,329,90
10,420,975,65,62,329,289,0
6,328,567,50,47,212,181,0
6,94,981,30,29,335,293,0
9,0,548,27,25,266,217,0
37,189,935,44,38,323,278,0
15,138,442,56,48,239,177,0
10,0,577,2,0,353,270,0
12,0,573,3,0,283,212,0
160,0,376,1,0,108,97,0
180,0,671,1,0,299,230,0
140,0,330,1,0,30,27,0
6,54,974,29,25,328,289,0
6,0,649,8,5,244,210,0
8,170,1096,42,40,367,338,0
13,153,284,11,6,93,83,0
3,118,1050,31,30,342,309,0
8,1,312,8,3,112,98,0
75,0,574,4,3,340,265,0
8,19,589,37,28,222,189,0
4,162,495,74,63,360,284,0
109,0,452,1,0,401,306,0
15,416,1021,61,59,336,296,0
33,174,750,48,41,290,234,0
7,270,463,38,36,165,146,0
45,0,517,1,0,271,217,90
75,2,468,4,2,240,185,0
150,0,387,2,1,49,35,0
22,0,1053,4,2,355,316,0
18,198,652,70,60,264,203,0
30,0,415,1,0,153,134,0
36,0,1025,1,0,331,299,0
21,18,537,19,20,261,210,0
21,0,449,18,14,242,180,0
52,48,937,18,15,316,278,0
30,0,495,1,0,374,294,0
1,330,610,55,50,233,200,0
11,167,667,72,57,318,241,0
162,0,726,2,1,271,240,0
7,366,708,64,60,262,233,0
1,163,266,16,11,93,77,0
122,0,645,1,0,303,241,0
43,2,371,3,1,99,85,0
278,0,368,1,0,92,73,0
104,0,447,1,0,395,303,0
27,53,1027,75,61,337,297,0
21,169,626,78,65,336,261,0
62,15,466,31,22,165,146,0
13,1,1009,9,7,358,311,0
2,0,637,7,6,291,221,0
18,2,439,6,5,397,300,0
16,2,604,5,4,232,198,0
19,0,532,1,0,257,207,0
53,0,605,2,1,255,203,90
74,0,279,1,0,98,82,0
8,197,632,73,60,276,213,0
126,163,486,73,64,370,293,0
11,9,423,12,10,52,46,0
60,0,381,2,0,49,38,0
4,145,1053,36,34,354,316,0
35,147,448,80,62,376,291,0
15,21,492,33,33,354,278,0
44,0,576,1,0,339,266,0
39,0,443,2,0,404,307,0
13,68,1113,39,36,370,340,90
22,0,673,2,1,300,230,0
43,0,316,1,0,118,99,90
4,226,352,25,24,123,112,0
100,0,431,16,13,237,177,0
128,0,1110,1,0,371,341,0
22,0,469,1,0,242,183,0
7,55,978,31,27,331,292,0
44,9,490,11,9,174,154,0
10,47,976,66,52,327,290,0
324,25,726,43,34,269,238,0
189,0,571,1,0,348,269,0
33,0,633,1,0,276,215,0
74,1,316,10,3,117,99,0
19,25,591,26,28,259,212,0
56,0,803,5,4,293,259,0
13,1,459,3,1,247,183,0
107,170,498,79,66,380,297,0
20,40,672,7,7,298,230,0
22,0,368,1,0,106,94,0
10,25,378,25,24,104,92,0
6,162,653,57,49,301,240,0
8,0,788,4,3,284,256,0
10,304,514,46,44,186,161,0
46,0,541,7,1,199,171,0
9,65,388,16,14,140,122,0
35,0,574,28,26,263,215,0
9,7,471,13,11,14,12,0
57,0,675,3,0,308,234,0
33,39,905,56,46,309,274,0
53,0,1100,1,0,370,338,90
4,165,652,67,53,296,225,0
148,0,414,1,0,47,43,0
5,0,244,3,2,37,32,0
2,44,957,60,51,325,283,0
98,68,472,18,16,170,151,0
77,2,372,4,3,100,87,0
4,402,802,71,66,293,257,0
6,191,1109,44,42,370,340,0
7,46,979,65,52,333,292,0
46,25,652,30,30,314,246,0
22,0,438,2,0,160,137,0
17,72,347,5,4,102,91,0
38,0,438,12,8,402,302,0
145,168,672,69,54,300,230,0
279,0,278,1,0,28,25,0
2,268,469,42,40,170,151,0
1,188,301,21,17,106,95,0
69,0,545,1,0,201,170,0
60,6,361,14,9,128,114,0
28,173,501,80,67,382,298,0
151,0,422,2,1,36,34,0
1279,0,637,1,0,329,256,0
42,52,1028,77,66,334,301,0
52,0,418,1,0,245,180,0
53,0,446,9,5,399,302,0
15,0,669,30,28,272,209,0
257,2,575,4,3,215,183,0
2,0,646,1,0,274,215,0
46,197,636,74,63,280,218,0
21,0,807,1,0,291,243,0
11,0,675,31,29,268,207,0
97,25,629,33,31,335,261,0
90,3,328,3,1,33,28,0
106,0,1039,1,0,346,306,0
174,0,498,1,0,377,296,0
94,0,838,2,1,300,263,0
6,389,1054,58,55,355,315,0
202,48,937,20,15,318,278,0
93,0,365,6,4,126,108,0
88,0,672,1,0,300,230,0
36,0,1030,1,0,336,303,90
702,0,638,1,0,265,207,0
80,7,475,14,12,15,13,0
2,0,646,3,2,276,216,0
21,141,466,62,53,253,196,0
81,48,1071,65,63,367,328,0
102,0,261,2,0,88,74,0
57,0,365,1,0,47,35,0
8,0,326,6,5,47,37,0
77,10,399,21,16,143,129,0
36,0,542,1,0,264,214,0
1,0,341,2,1,27,21,0
65,0,563,7,6,275,214,0
49,0,647,4,1,263,205,0
8,342,664,57,54,248,218,0
19,0,512,1,0,265,211,0
9,0,591,1,0,332,256,0
10,1,370,1,0,96,83,0
42,0,461,14,12,252,196,0
9,141,458,60,50,237,180,0
116,6,264,8,6,92,77,0
9,0,821,10,9,296,262,0
51,0,436,1,0,391,298,0
52,147,448,78,62,374,291,0
29,0,438,1,0,251,188,0
8,0,252,1,0,39,33,90
4,159,1060,43,39,355,320,0
157,0,534,1,0,267,206,0
179,0,814,1,0,295,258,0
60,0,338,3,1,27,23,0
5,403,807,72,67,294,258,0
40,0,731,2,0,303,244,0
53,0,203,4,0,34,26,0
23,0,1055,5,3,352,318,0
2,0,521,1,0,355,271,0
36,1,263,2,1,105,92,0
202,0,566,1,0,211,181,0
8,153,463,76,62,371,286,0
28,1,449,11,5,382,305,0
