@relation kafka

@attribute issuecleanedbodylen numeric
@attribute ncommitsbycreator numeric
@attribute ncommitsinproject numeric
@attribute nissuesbycreator numeric
@attribute nissuesbycreatorclosed numeric
@attribute nissuescreatedinproject numeric
@attribute nissuescreatedinprojectclosed numeric
@attribute timeopen {0,30}


@data
30,0,330,40,38,877,344,0
99,34,374,61,39,889,381,0
9,0,159,34,16,475,126,0
8,0,116,18,6,289,36,30
26,0,319,5,4,790,330,0
14,0,226,26,4,594,227,0
8,10,202,15,12,578,193,0
4,23,199,57,25,573,187,0
20,0,340,3,0,927,372,0
67,0,316,34,33,810,330,0
4,0,122,1,0,263,10,30
20,1,272,3,1,749,294,0
12,6,357,24,9,835,364,0
10,4,335,7,4,894,352,0
5,9,333,21,11,915,354,0
6,0,131,2,1,331,58,0
5,0,117,1,0,297,37,0
28,0,376,30,29,891,382,0
9,0,360,69,42,857,370,0
6,30,371,30,31,953,394,0
11,30,360,67,32,885,377,0
6,22,276,26,25,752,296,0
10,43,309,81,51,802,314,0
50,0,135,1,0,353,66,30
10,30,336,33,31,898,353,0
33,22,351,30,24,938,382,0
41,0,348,7,1,876,363,30
39,0,186,7,3,553,176,0
26,0,399,1,0,926,409,0
22,36,290,64,44,761,304,0
6,0,309,43,24,783,319,0
6,0,326,56,30,901,348,0
7,25,277,28,28,748,294,0
37,0,146,1,0,404,88,0
11,0,269,28,12,680,273,0
17,0,98,2,0,163,13,30
23,0,358,29,10,841,366,0
61,3,330,7,4,909,351,0
9,0,281,37,34,750,302,0
7,0,313,40,21,805,313,0
53,0,229,1,0,599,229,0
20,6,356,14,8,942,388,0
6,35,278,61,43,769,302,0
11,14,147,46,18,393,84,0
8,0,374,1,0,897,386,0
25,0,124,1,0,147,51,30
19,4,338,6,4,900,358,30
16,0,356,23,22,832,363,0
10,1,111,6,0,286,29,0
28,0,213,9,8,585,211,0
7,0,333,57,28,896,352,0
6,1,118,2,0,261,7,0
6,0,266,45,26,680,271,0
15,3,225,13,7,591,226,0
10,0,366,3,0,864,376,30
12,25,245,49,26,634,249,0
35,44,357,93,52,943,389,0
14,0,110,1,1,258,9,30
86,39,357,62,44,888,377,0
9,8,197,8,7,560,184,0
8,51,336,93,61,884,351,0
7,34,315,70,37,801,328,0
101,0,138,2,1,369,69,0
37,0,354,1,0,889,369,0
1,0,367,1,0,883,382,0
11,0,339,26,6,870,356,0
10,5,84,17,1,129,26,0
2,0,57,1,0,114,19,30
6,48,335,90,56,902,353,0
12,7,197,20,6,565,184,0
41,0,83,2,0,182,8,0
10,2,164,7,1,484,130,0
7,0,399,76,48,930,412,0
23,0,352,17,13,885,370,0
21,0,330,14,10,917,352,0
6,3,325,10,4,925,347,0
13,0,150,2,0,412,92,30
18,0,338,2,0,903,371,0
7,18,343,26,19,915,376,0
7,0,282,9,9,712,290,30
8,21,166,60,25,497,134,0
5,0,149,2,1,418,94,0
13,1,289,6,3,793,303,0
6,34,269,67,35,682,274,0
7,15,170,50,14,507,149,0
64,34,299,70,38,777,316,0
8,29,336,32,30,898,356,0
17,49,306,90,50,766,320,0
6,23,368,29,27,888,384,0
35,0,185,15,6,552,175,0
93,0,127,4,1,310,51,30
79,4,105,7,0,275,23,30
11,0,184,6,3,543,173,0
10,0,332,2,0,902,363,0
7,0,119,1,0,271,9,30
38,0,199,5,4,572,187,30
10,0,325,45,24,843,335,0
7,0,147,24,10,400,88,0
5,12,324,16,15,915,350,0
7,0,365,67,41,895,382,0
15,25,245,50,26,635,249,0
62,16,143,51,20,442,109,0
5,0,381,4,0,910,397,0
39,11,137,41,7,359,67,0
25,49,339,91,57,900,354,0
10,0,392,30,11,898,402,0
6,22,346,25,24,824,355,0
36,4,279,15,8,757,302,0
22,1,332,5,3,905,364,0
3,4,101,17,5,239,12,0
27,0,357,20,15,841,366,0
54,0,103,9,3,246,17,0
36,34,346,71,37,811,354,0
11,0,185,2,1,550,175,0
6,31,332,78,37,915,353,0
7,2,149,4,1,410,91,0
7,25,368,28,28,878,381,0
13,0,318,3,1,813,325,30
48,0,138,21,8,365,70,0
15,0,333,15,10,915,354,0
7,38,374,71,41,888,385,0
223,0,374,12,9,888,385,0
9,27,307,62,29,776,323,0
7,22,351,29,24,928,381,0
25,50,371,100,59,948,393,0
11,1,140,4,0,364,71,0
16,0,247,11,8,640,248,0
87,3,358,13,6,841,368,0
35,0,298,1,0,775,316,0
8,0,288,11,8,776,301,0
12,3,150,5,2,418,95,0
80,0,272,3,2,746,297,0
2,0,92,1,0,230,7,0
6,0,319,42,23,818,327,0
25,31,285,72,37,768,297,0
7,12,146,6,4,417,97,0
6,0,358,11,9,939,387,0
214,0,159,4,0,473,126,0
19,2,396,4,3,922,408,0
64,0,109,3,0,281,28,0
7,29,369,29,30,945,397,0
9,2,337,6,5,909,370,0
8,0,293,10,6,762,304,0
9,3,291,12,4,800,303,0
13,0,334,7,2,915,361,0
31,15,140,50,19,439,106,0
6,12,128,37,14,313,56,0
42,0,355,1,0,885,371,0
17,0,295,19,7,736,305,0
42,0,340,14,8,926,371,0
31,0,279,2,0,755,303,0
24,11,124,32,12,308,47,0
28,0,353,18,17,941,383,0
49,0,348,16,14,917,381,0
14,7,340,20,7,905,358,0
14,0,320,31,28,821,335,0
9,0,351,17,16,938,381,0
5,0,396,6,5,916,408,30
54,23,198,54,24,561,185,0
7,0,112,16,5,287,30,0
58,8,329,20,8,908,347,0
5,0,299,1,0,778,316,0
6,0,367,1,0,875,380,0
59,0,104,12,3,247,20,0
18,0,241,9,6,615,240,0
7,13,140,7,5,430,105,0
6,0,273,39,22,749,297,0
58,2,287,3,2,760,304,0
20,2,322,8,3,923,346,0
40,0,360,2,0,853,370,0
17,0,295,22,0,746,307,0
26,0,319,6,5,790,330,0
5,47,376,88,49,892,382,0
10,35,270,69,36,685,275,0
9,9,331,15,9,917,356,0
33,30,324,64,32,797,335,0
46,0,345,2,0,824,358,0
23,0,125,11,3,306,49,0
30,6,338,13,7,921,368,0
9,13,242,18,15,619,241,0
38,48,329,87,58,863,341,0
140,9,282,20,9,711,290,0
31,2,381,6,3,909,397,0
24,3,306,10,5,768,320,0
7,3,140,6,1,416,97,0
84,44,326,87,54,917,351,0
21,8,179,9,7,527,164,0
16,23,336,24,23,898,367,0
67,0,347,2,0,816,356,0
5,1,346,7,3,811,354,30
7,0,348,63,40,821,355,0
6,12,255,15,14,651,254,0
8,7,184,7,6,548,174,0
9,0,286,2,2,764,300,0
22,31,325,65,34,799,336,0
7,8,103,23,9,273,23,0
15,3,369,7,6,896,383,0
27,27,231,68,30,604,231,0
16,42,286,81,43,718,295,0
28,35,276,61,43,764,300,0
10,7,339,13,12,895,358,0
18,0,93,1,0,155,10,30
6,28,323,29,29,825,331,0
8,4,359,14,8,846,369,0
17,0,338,28,26,867,355,0
9,35,270,68,36,684,275,0
68,0,325,1,0,839,335,0
6,33,319,70,39,816,327,0
4,27,347,32,32,876,363,0
9,13,140,8,5,435,106,0
5,0,293,54,35,743,305,0
155,0,378,5,3,897,390,0
3,0,278,2,0,747,293,0
25,0,366,2,0,883,382,30
118,0,238,14,12,617,238,0
16,28,373,64,30,885,391,0
7,26,354,26,26,939,384,0
54,6,105,20,7,245,15,0
5,0,368,25,24,879,381,0
51,0,146,1,0,405,88,30
21,3,168,3,2,498,140,0
44,1,135,3,1,353,62,0
19,0,212,2,0,583,209,0
42,0,339,30,17,871,356,0
7,0,212,8,7,584,209,0
11,0,273,40,36,737,292,0
9,24,344,25,24,913,379,0
54,0,341,1,0,891,355,0
5,3,336,5,3,880,351,0
15,0,99,4,0,170,14,30
3,0,145,4,1,377,79,30
8,31,367,66,33,885,383,0
49,2,363,4,2,942,394,0
31,0,337,11,7,889,348,0
47,0,396,1,0,920,408,30
47,0,272,47,30,691,276,0
8,0,231,1,0,603,231,30
11,24,298,57,26,752,311,0
6,13,338,19,17,893,365,0
17,32,260,62,33,670,265,0
45,0,133,1,0,149,66,30
7,0,94,6,0,226,5,0
7,0,283,41,23,753,301,0
15,44,311,83,52,802,316,0
15,0,327,15,12,917,354,0
25,0,325,38,37,837,335,0
24,36,356,74,39,829,362,0
31,0,210,6,4,567,201,0
10,24,298,56,26,751,311,0
12,13,253,19,15,648,252,0
67,0,319,35,34,806,333,0
5,4,282,14,8,752,299,0
6,22,332,25,25,807,346,30
23,9,301,26,9,756,314,0
118,37,293,63,45,765,306,0
14,1,278,3,2,768,302,0
58,40,372,84,43,890,384,0
6,0,238,38,22,621,240,0
4,0,102,1,0,142,51,30
23,0,313,28,8,806,313,0
5,26,282,29,29,754,299,0
24,0,176,2,1,520,159,0
7,0,142,23,9,374,78,0
27,32,279,74,37,756,303,0
4,1,281,2,1,751,299,0
8,35,271,73,36,690,275,0
9,4,138,4,1,368,69,0
6,0,99,3,0,231,9,0
5,0,343,55,29,893,356,0
6,25,210,62,27,581,201,0
113,2,256,6,3,657,260,0
7,2,113,7,1,285,30,0
6,0,216,10,9,586,213,0
4,4,240,15,8,619,240,0
59,0,209,7,6,579,204,0
4,26,220,67,28,591,218,0
22,21,398,65,23,930,412,0
96,0,59,1,0,108,17,30
8,2,298,3,2,799,308,0
21,0,368,27,26,897,383,0
11,11,137,4,1,365,68,30
10,0,140,6,1,419,97,0
21,38,379,61,44,898,394,0
18,0,325,15,11,803,337,30
27,0,306,21,7,770,320,0
4,7,330,10,7,909,348,0
17,0,238,27,4,616,238,0
6,9,337,22,9,910,370,0
57,23,166,63,27,497,143,0
37,0,336,11,6,880,351,0
6,30,344,30,31,895,358,0
149,0,343,1,0,894,356,0
2,0,308,5,3,780,324,0
6,32,301,75,38,800,311,0
16,4,136,3,1,362,67,0
8,39,372,66,45,887,386,0
17,10,348,22,10,923,383,0
5,34,338,77,40,897,351,0
7,8,292,15,9,764,305,0
8,23,338,23,23,892,367,0
1,0,69,1,0,162,7,30
6,1,383,2,1,898,393,0
47,35,337,77,41,886,352,0
7,11,356,14,14,837,365,30
7,0,312,39,21,798,311,0
10,23,224,42,24,591,225,0
5,0,282,38,34,751,302,0
9,0,164,3,0,490,132,0
4,0,371,1,0,950,396,0
20,0,314,34,32,810,329,0
15,22,211,42,23,573,202,0
36,0,324,1,0,830,330,0
93,0,247,12,8,639,247,30
5,0,339,5,3,901,352,0
22,0,117,5,1,293,37,0
45,0,340,13,8,925,370,0
18,15,364,45,16,870,378,0
17,39,367,65,45,883,383,0
14,34,346,72,37,811,354,0
11,37,286,68,44,789,300,0
9,11,155,46,9,458,122,0
34,0,238,21,11,620,238,0
5,12,348,34,13,826,358,0
18,1,343,3,1,882,353,0
38,39,372,67,46,892,384,0
17,3,165,2,1,486,132,0
13,0,341,1,0,907,374,0
6,0,329,1,0,917,348,0
32,47,325,89,57,928,348,0
73,38,372,62,44,882,389,0
7,8,145,6,5,443,111,0
21,0,150,5,1,449,116,30
6,0,283,42,24,754,302,0
26,1,289,4,3,791,303,0
9,3,116,1,0,287,35,30
5,22,399,70,24,931,408,0
129,4,100,13,2,228,7,0
7,8,318,10,9,807,332,0
6,0,131,10,0,327,58,0
22,0,333,17,11,809,346,0
6,33,272,69,38,745,297,0
11,0,183,12,4,529,165,0
15,0,383,27,26,898,393,0
43,1,273,5,1,740,292,0
28,0,274,39,35,741,297,0
9,13,132,40,15,332,59,0
19,1,280,3,2,756,304,0
11,20,313,22,22,784,328,0
46,0,127,1,0,319,56,0
88,1,130,2,0,313,54,0
82,37,286,69,44,768,298,0
9,47,294,86,48,736,306,0
8,26,386,30,29,893,396,0
5,0,274,2,1,742,297,30
10,0,368,71,44,877,381,0
14,49,324,94,50,795,334,0
7,32,336,75,38,901,352,0
14,7,168,8,6,498,140,0
7,17,367,46,18,873,380,0
3,6,373,18,10,883,390,0
64,0,179,6,3,525,164,0
86,0,356,10,8,834,363,0
23,4,121,24,0,304,43,0
12,0,283,25,5,777,307,0
17,0,353,4,2,883,369,0
10,38,290,72,45,799,303,0
20,38,351,65,43,884,367,0
10,0,273,1,0,754,297,0
6,0,110,3,0,283,29,0
24,8,133,30,4,345,62,0
11,0,273,23,4,748,293,0
7,0,330,61,38,806,343,0
35,3,287,10,7,792,303,0
25,0,212,1,0,579,208,0
13,12,334,32,13,812,347,30
2,2,398,5,4,933,412,0
58,12,164,48,11,497,143,0
30,0,372,4,0,903,389,0
6,1,120,1,0,274,10,30
236,0,113,31,4,171,66,0
7,0,70,6,1,157,36,0
37,0,127,1,0,210,17,30
52,0,74,17,7,122,24,0
98,0,69,1,0,152,37,30
16,0,126,29,15,147,51,30
13,0,62,4,0,86,0,30
175,1,54,5,0,101,13,0
25,0,111,14,4,197,16,0
266,0,89,2,0,127,9,30
21,0,39,1,0,75,17,30
93,0,94,6,1,158,10,30
85,0,130,5,0,137,54,0
84,0,120,9,5,160,68,0
133,0,120,13,19,166,70,30
22,3,69,3,0,124,24,30
225,0,99,2,1,128,43,0
24,0,98,1,0,162,13,30
112,1,74,4,0,128,23,30
423,0,115,12,3,191,15,30
50,0,30,3,0,62,2,30
37,14,76,10,7,115,19,0
124,0,69,24,0,157,37,0
23,0,80,11,4,118,22,0
24,42,67,30,14,138,28,0
75,37,124,15,15,149,52,0
44,0,71,9,1,152,33,0
33,42,124,14,17,145,51,0
36,0,69,20,0,153,37,0
36,0,60,16,0,114,13,30
66,0,126,1,0,205,17,30
53,0,114,21,14,162,67,0
88,0,113,34,15,143,44,30
23,0,121,6,5,141,47,0
61,19,39,24,0,100,3,0
72,0,127,27,14,145,62,0
138,41,97,17,22,125,43,0
179,0,112,16,4,199,17,30
53,0,84,2,0,121,7,0
42,0,79,1,0,128,25,30
134,19,98,23,0,164,13,0
92,0,80,9,0,123,14,30
12,0,29,1,0,72,2,30
13,0,110,33,15,133,49,0
256,0,46,17,0,76,0,30
69,0,140,41,22,169,75,0
33,0,108,1,0,134,43,0
52,14,34,18,0,86,2,0
20,0,40,25,1,104,3,30
40,20,91,18,13,152,50,0
112,0,113,2,0,133,48,0
152,0,94,10,1,149,46,30
98,0,92,1,0,216,6,0
22,70,119,31,39,148,66,0
24,0,52,2,0,129,10,0
19,0,124,38,11,150,70,0
131,0,103,39,22,150,53,0
103,0,374,1,0,892,391,30
16,0,109,10,1,181,14,30
201,5,79,8,0,118,24,0
17,1,128,6,2,142,53,30
101,0,124,16,4,203,15,0
59,0,106,18,18,129,44,0
413,45,69,32,18,152,37,0
34,0,81,4,4,150,41,0
96,0,50,35,2,125,9,0
49,67,119,36,39,162,66,0
60,0,25,2,0,64,1,30
38,0,129,3,0,209,18,30
225,0,127,1,0,144,63,30
381,0,121,15,19,161,68,30
111,43,114,15,17,142,45,30
21,0,62,1,0,89,0,30
43,0,51,1,0,91,0,30
277,0,120,5,2,145,51,30
33,0,71,12,4,119,22,0
221,64,116,41,37,165,69,30
51,0,74,1,0,133,20,30
80,39,64,29,13,136,26,30
60,42,134,16,13,132,60,0
26,0,70,6,3,142,30,0
72,0,129,15,3,203,17,0
124,0,116,33,16,136,45,30
35,42,67,31,14,138,28,0
79,0,88,8,1,100,2,30
158,0,120,22,20,149,52,0
30,0,83,2,0,125,23,0
129,0,76,18,0,90,1,30
33,0,67,13,2,125,24,0
18,57,112,29,35,146,62,0
55,27,41,17,0,68,0,30
17,8,127,7,3,209,17,30
103,0,114,7,7,163,68,0
79,0,101,1,0,196,27,0
16,0,130,8,7,137,58,0
48,0,83,1,0,156,43,0
116,0,70,8,1,148,32,0
79,0,62,18,0,117,14,0
44,70,119,32,39,147,64,0
54,3,329,25,2,904,350,0
55,0,40,32,1,111,3,30
39,0,64,31,9,137,26,0
45,0,129,8,6,138,54,0
96,0,81,39,19,149,42,30
401,0,134,2,0,137,60,0
164,0,79,20,0,97,1,30
31,0,102,35,20,149,50,0
38,0,116,11,7,163,66,0
42,0,327,5,0,902,349,0
80,0,27,20,0,65,0,30
7,0,81,10,1,148,42,30
43,0,120,4,0,135,46,0
48,0,86,3,0,122,24,30
91,0,329,8,0,921,349,0
192,0,62,19,0,86,0,30
43,0,103,36,18,150,50,0
35,0,79,14,5,127,27,0
201,0,150,1,0,412,92,0
105,0,119,7,0,140,43,0
192,0,60,3,0,115,14,0
22,36,61,18,0,92,0,30
50,0,139,1,0,370,71,0
65,24,50,27,5,128,9,30
112,0,105,3,0,131,44,0
69,0,87,1,0,169,11,0
135,0,65,1,0,116,19,30
37,0,77,12,2,120,24,0
79,0,41,3,0,117,3,30
60,0,40,23,1,102,3,30
50,12,57,11,4,111,7,0
65,0,36,7,0,95,3,0
62,3,100,5,2,159,12,30
151,0,0,2,0,15,15,0
47,0,69,8,3,120,22,0
9,0,86,1,0,97,2,30
10,0,101,13,8,148,50,30
15,0,66,7,2,108,15,30
56,14,29,18,0,55,2,30
121,0,119,6,0,138,43,0
24,0,73,1,0,119,22,0
45,0,1,1,0,20,15,30
70,3,287,11,7,795,303,0
151,0,32,16,0,81,2,0
45,29,52,13,0,68,0,30
27,0,90,1,0,122,8,0
78,39,120,15,15,150,52,0
57,0,70,2,0,114,18,0
75,52,83,35,22,158,43,0
24,0,106,21,4,167,58,0
244,0,119,12,19,165,70,30
36,0,75,9,0,93,1,30
222,0,72,1,0,174,4,0
32,41,131,14,12,131,58,0
31,36,61,17,0,91,0,30
58,0,125,11,7,139,60,0
231,0,66,16,0,90,17,30
155,0,114,35,12,147,64,0
21,2,338,5,3,905,351,0
109,59,111,42,33,170,67,0
26,0,0,3,0,3,11,30
71,0,98,1,0,166,13,30
56,0,138,16,14,163,69,0
30,21,47,24,2,121,5,0
47,0,329,7,0,914,348,0
100,0,127,21,24,138,54,0
315,0,70,3,0,142,8,0
11,0,121,43,12,154,63,30
22,0,75,11,2,116,20,0
955,0,64,1,0,159,6,0
10,0,73,19,4,125,22,30
120,0,86,1,0,122,7,30
43,0,63,1,0,112,8,0
65,0,32,14,0,75,2,30
119,0,68,3,0,146,12,30
19,6,11,16,0,40,16,30
50,0,383,2,0,900,387,0
33,0,57,1,0,110,7,0
4,0,113,34,15,141,45,0
21,51,85,36,24,158,49,0
49,70,118,30,38,147,65,0
14,0,113,33,15,142,44,0
19,0,73,1,0,134,11,0
96,0,69,33,13,157,37,30
60,0,47,2,0,82,17,0
4,0,78,15,3,147,10,0
108,0,115,22,14,163,69,0
108,0,103,17,18,129,45,30
54,0,116,2,0,191,15,0
69,0,118,9,5,153,64,30
35,0,30,1,0,68,2,30
46,0,59,14,0,114,12,30
113,0,28,4,0,53,2,30
302,0,128,9,7,138,58,0
47,0,87,1,0,131,9,0
96,57,111,28,34,142,61,0
74,0,115,2,1,200,15,30
52,0,110,14,5,197,29,0
25,20,61,13,5,111,17,0
448,0,105,3,2,130,45,30
68,0,68,1,0,164,6,0
68,0,70,1,0,142,8,0
80,39,119,14,11,134,42,0
63,0,116,35,7,163,66,0
41,0,49,1,0,123,8,0
70,0,40,27,1,106,3,30
37,0,110,2,0,132,49,0
107,0,34,20,0,87,2,30
18,0,56,3,1,117,9,0
33,41,97,18,22,126,43,0
16,0,118,40,11,144,64,30
333,0,71,21,1,150,32,30
204,0,101,3,0,254,9,0
6,1,120,5,2,135,45,0
33,0,196,4,0,558,183,30
143,0,34,21,0,88,2,0
159,0,143,40,20,170,75,0
325,18,38,21,0,97,3,0
7,0,110,28,4,169,60,0
51,0,30,4,0,63,2,30
39,0,40,28,1,107,3,30
200,0,131,26,14,140,56,30
199,0,87,21,1,102,2,30
408,0,124,12,14,151,63,0
11,9,61,11,4,117,14,0
21,0,58,2,0,114,10,30
484,0,229,1,0,596,229,30
62,0,83,5,4,157,43,0
66,0,81,6,2,148,43,0
13,0,113,20,19,139,45,0
48,0,132,11,10,133,58,0
48,0,85,1,0,155,45,0
6,0,118,39,13,156,65,30
7,0,70,8,0,144,32,0
40,21,82,18,8,140,39,30
220,0,119,42,11,151,62,30
18,0,126,19,9,144,62,30
38,0,70,3,0,140,8,0
68,5,81,14,1,123,23,30
62,0,289,2,0,782,302,0
240,0,11,4,0,37,16,30
72,0,125,36,9,155,66,30
58,0,112,1,0,273,7,30
35,0,40,26,1,105,3,30
43,58,113,39,32,171,65,0
113,0,75,3,0,154,12,0
50,0,128,22,14,133,57,0
104,0,120,2,0,148,52,0
15,14,76,11,7,116,19,0
80,0,124,11,14,151,62,0
16,17,36,19,0,93,3,0
11,0,114,35,15,144,44,0
60,0,53,8,0,112,14,0
44,0,40,29,1,108,3,30
22,0,82,1,0,131,27,30
45,0,120,11,8,152,63,0
152,0,113,19,19,138,45,0
47,0,114,7,4,143,47,0
178,3,60,7,2,116,14,0
230,0,87,1,0,150,45,0
72,0,118,35,13,149,64,0
40,0,145,20,9,167,72,0
180,0,58,1,0,112,15,30
69,0,83,10,0,123,23,30
96,0,29,1,0,56,2,30
86,0,69,21,0,154,37,0
43,0,31,1,0,63,17,30
37,0,40,24,1,103,3,30
86,0,89,7,1,100,2,30
12,0,80,5,1,122,24,0
21,20,42,19,0,114,3,0
148,0,104,30,14,166,58,30
67,0,90,2,0,148,9,0
49,0,128,8,5,137,56,0
5,0,93,19,11,149,45,30
63,0,83,2,0,176,11,0
37,24,50,26,5,127,9,30
59,0,48,2,0,91,0,30
224,0,90,3,1,121,42,0
61,0,95,31,15,125,43,0
41,0,57,2,0,73,0,30
25,0,0,8,0,8,11,30
21,0,74,5,0,130,26,30
51,0,88,3,1,130,9,30
16,43,125,15,17,147,50,0
116,0,62,11,4,120,21,30
47,71,123,35,41,149,68,30
193,0,54,6,1,101,13,0
39,1,88,3,1,144,9,0
53,17,36,20,0,94,3,0
154,0,83,14,2,154,42,30
52,0,121,1,0,154,66,30
89,0,81,19,10,150,42,30
855,0,338,1,0,904,371,0
80,0,138,31,17,155,69,0
101,0,98,1,0,172,19,0
36,48,76,32,20,148,36,0
25,0,105,6,4,130,44,0
66,0,51,1,0,90,0,30
73,0,65,30,9,135,26,30
27,12,56,12,3,117,9,0
311,0,32,17,0,82,2,30
44,0,82,15,5,126,24,0
53,0,29,1,0,66,0,0
8,17,87,21,0,129,9,30
181,0,129,9,6,136,54,0
22,0,54,4,0,134,20,0
16,47,144,23,17,169,73,0
45,0,57,3,0,74,0,30
45,0,129,16,4,204,17,30
24,21,34,21,0,69,0,30
40,0,40,30,1,109,3,30
52,0,93,16,17,124,43,0
761,0,92,4,2,152,46,30
315,0,83,12,2,152,42,30
468,0,114,30,7,148,64,30
79,0,41,2,0,116,3,30
374,0,113,32,16,134,45,0
34,20,42,22,0,117,3,0
85,0,87,9,2,142,41,30
29,0,57,13,6,116,20,30
42,0,131,21,12,141,56,30
169,0,65,11,0,109,7,30
76,0,30,5,0,66,2,30
111,0,118,26,7,148,64,30
161,0,70,2,0,134,11,0
101,0,132,10,9,135,56,0
47,0,113,1,0,147,56,0
64,26,124,41,1,200,15,0
386,0,129,2,0,138,57,30
41,0,79,1,0,127,27,30
170,0,119,41,11,149,62,30
207,0,118,8,5,151,64,0
96,0,116,33,10,154,69,30
7,0,325,9,0,926,348,0
144,0,116,10,19,155,69,0
96,0,63,1,2,115,17,0
62,0,123,23,22,150,53,0
113,0,14,6,1,44,16,30
28,16,102,21,1,261,8,0
30,19,39,23,0,99,3,0
109,0,92,1,0,191,9,30
7,13,82,15,1,123,14,30
86,0,73,1,0,135,12,0
89,0,11,3,0,36,16,0
27,0,62,1,0,91,0,30
215,0,83,14,0,126,10,30
13,0,124,39,11,151,70,30
79,0,91,1,0,219,6,30
127,0,118,23,7,143,64,0
216,0,71,32,11,149,32,30
10,0,70,3,0,117,22,30
270,0,103,27,3,166,57,0
107,0,84,1,0,190,10,0
301,0,97,6,4,126,42,0
35,44,69,33,16,147,32,0
23,0,58,1,0,115,10,30
47,0,0,1,0,1,4,30
72,0,78,2,0,117,24,30
23,42,125,19,13,137,59,0
235,0,58,2,0,111,8,30
47,59,111,41,33,167,67,0
63,0,72,2,0,151,12,0
71,0,55,8,0,108,13,0
37,0,128,22,24,138,54,0
70,0,68,6,0,105,13,30
105,0,81,3,4,149,41,0
258,0,91,15,17,123,43,0
14,0,124,38,11,150,70,30
15,0,124,36,18,148,51,0
105,50,81,34,21,148,41,0
11,0,79,2,0,89,3,30
44,0,133,28,15,152,66,0
181,0,47,33,1,120,7,0
19,0,73,2,0,118,22,30
9,19,82,13,6,127,24,0
84,1,97,3,1,125,45,0
87,0,124,3,0,147,51,0
126,0,74,15,0,91,1,30
44,0,60,15,4,118,18,30
53,0,130,7,6,139,53,0
7,0,98,5,0,147,52,30
24,57,111,27,34,141,61,0
13,0,123,44,12,152,63,0
63,39,119,15,12,136,43,0
68,0,29,3,0,56,1,30
188,1,76,3,0,128,27,30
425,0,117,34,7,166,69,0
66,0,133,29,15,153,66,0
233,0,83,13,2,153,42,30
16,20,42,20,0,115,3,0
165,0,125,13,11,138,59,0
71,0,102,7,1,173,14,0
17,0,145,39,19,165,72,0
70,0,58,2,0,117,10,30
55,0,128,10,6,133,58,0
141,0,75,1,0,119,24,30
36,9,62,9,4,115,14,0
35,49,79,33,20,149,39,0
62,0,58,1,0,116,10,30
53,0,102,1,0,249,18,30
145,0,47,34,1,121,7,0
23,21,47,23,2,120,5,30
8,20,42,21,0,116,3,0
74,0,102,37,19,151,51,0
19,0,90,30,14,122,42,0
57,0,79,16,5,129,27,0
392,0,95,5,2,150,46,0
75,0,141,42,23,170,75,0
55,39,119,16,11,139,43,30
174,0,120,7,7,149,63,0
81,0,127,1,0,207,17,30
24,0,89,9,6,162,53,0
49,0,32,19,0,84,2,0
20,43,130,21,16,147,65,0
15,0,123,12,11,136,59,0
68,0,85,16,6,126,24,0
55,0,76,1,0,146,9,30
17,0,75,2,0,114,19,0
6,0,82,6,4,155,42,0
28,39,65,28,12,139,27,30
35,0,92,1,0,150,46,0
142,0,146,40,20,170,72,0
194,0,72,1,0,147,13,0
54,19,41,22,0,114,3,0
35,0,30,16,0,65,0,30
260,0,109,11,2,183,15,30
83,0,90,1,0,125,8,30
24,19,39,22,0,98,3,30
250,45,113,14,16,140,45,30
141,0,113,30,4,169,62,0
8,0,76,6,3,149,37,0
114,0,97,37,23,149,52,0
47,8,84,2,0,176,12,0
41,3,98,4,2,159,11,0
81,0,58,10,1,109,17,30
125,0,81,11,2,151,41,0
17,0,120,10,5,160,65,30
40,0,64,32,9,138,26,0
54,0,65,5,2,138,26,0
58,39,119,13,11,133,42,0
129,0,68,1,0,107,8,0
439,0,229,2,0,597,229,30
19,0,102,7,5,164,56,0
26,41,97,19,20,127,43,0
189,0,77,8,2,114,22,0
13,0,122,37,9,148,67,0
55,21,88,16,7,151,44,0
80,0,125,25,14,141,61,30
84,0,68,5,1,112,19,30
46,0,100,32,15,124,44,0
57,0,94,1,0,123,42,0
64,0,86,14,3,123,7,30
93,0,356,2,0,830,362,0
54,51,85,37,24,159,49,0
137,0,33,3,0,85,2,30
57,0,99,1,0,147,53,0
183,58,113,38,32,170,65,0
10,0,117,36,7,164,67,0
179,0,136,30,16,154,68,0
48,0,85,1,0,127,24,30
27,0,73,1,0,149,11,30
23,23,49,24,5,124,8,0
643,0,329,1,0,856,342,0
86,0,91,13,8,151,50,30
21,0,124,1,1,201,15,30
71,23,37,20,0,72,0,30
29,0,53,1,0,72,0,30
75,0,92,5,1,153,10,0
126,0,134,23,14,136,60,30
115,5,81,12,1,121,23,30
282,0,58,1,0,113,15,30
30,0,83,1,0,124,23,0
90,0,40,31,1,110,3,30
22,44,69,32,16,146,32,0
79,0,123,21,19,147,51,30
276,0,28,2,0,58,1,0
27,0,83,19,4,130,21,0
43,21,51,16,0,89,0,30
35,0,124,20,19,145,51,30
116,0,82,1,0,105,1,30
393,0,68,7,4,145,32,0
280,0,54,4,0,102,13,30
32,0,118,37,13,152,64,0
22,0,113,2,0,266,6,0
161,0,53,1,0,86,0,30
75,0,70,9,3,114,17,0
