@relation hadoop

@attribute issuecleanedbodylen numeric
@attribute ncommitsbycreator numeric
@attribute ncommitsinproject numeric
@attribute nissuesbycreator numeric
@attribute nissuesbycreatorclosed numeric
@attribute nissuescreatedinproject numeric
@attribute nissuescreatedinprojectclosed numeric
@attribute timeopen {0,14}


@data
63,0,674,5,0,564,0,14
51,0,754,3,1,844,26,14
148,0,683,10,0,747,1,14
275,0,1470,37,4,1153,27,14
12,0,844,19,1,681,0,14
115,0,0,5,3,599,39,14
6,0,948,11,0,720,0,14
142,0,1314,1,0,1093,263,14
48,0,1436,33,0,982,45,14
169,0,0,25,8,637,29,14
67,0,1098,9,0,963,0,14
21,0,0,28,2,540,1,14
133,0,1392,1,0,1124,12,14
24,0,1404,46,41,1116,181,14
4,0,762,7,0,636,1,14
85,0,878,20,1,661,0,14
86,0,1114,22,8,789,58,14
31,0,779,38,2,816,5,14
118,0,0,6,0,591,4,14
20,0,42,17,1,560,26,14
54,0,0,27,1,331,32,14
60,184,1580,42,2,828,129,14
26,0,594,31,0,699,0,14
33,0,986,28,16,683,0,14
141,0,0,39,8,286,7,14
46,0,0,7,0,256,33,0
129,0,0,17,4,526,51,14
38,0,897,110,1,837,6,14
37,0,1066,11,0,983,4,14
93,0,966,3,0,696,7,14
31,0,0,6,0,331,15,14
85,0,678,8,0,645,0,14
5,0,0,19,0,570,6,14
135,0,964,2,0,897,9,14
39,0,486,33,0,405,0,14
16,0,978,2,0,715,38,14
54,0,1428,115,57,1081,127,14
67,0,618,16,1,635,0,14
34,0,562,29,0,673,0,14
29,0,0,9,2,336,18,14
65,0,0,4,0,228,0,14
35,0,0,2,0,643,36,14
62,0,1430,7,7,750,40,14
72,0,676,17,0,497,3,14
25,0,0,33,2,546,0,14
17,0,0,11,0,298,55,14
61,0,1040,26,0,735,12,14
57,0,0,30,0,363,47,14
36,0,731,14,0,806,11,14
18,0,0,1,2,559,5,14
33,0,0,35,2,532,52,14
42,0,0,18,1,297,55,14
47,0,1324,1,2,1023,13,14
15,0,1122,14,3,958,0,14
45,0,1388,104,53,1058,6,14
261,0,0,3,0,141,0,14
230,0,804,15,0,862,9,14
1345,0,0,1,0,10,0,14
127,0,0,23,1,569,47,14
44,0,990,62,24,897,10,14
61,0,932,16,0,714,0,14
17,0,1116,28,3,786,18,14
25,0,1086,108,26,935,85,14
102,0,1156,28,45,939,63,14
27,0,1286,10,0,1041,49,14
16,0,628,1,0,665,0,14
38,0,1145,6,1,868,4,14
48,0,926,11,0,655,0,14
181,0,1144,5,0,850,15,14
8,0,0,7,0,278,6,14
33,0,1310,47,2,1071,44,0
43,0,0,55,12,284,47,14
64,0,895,2,0,784,7,14
19,0,1132,38,2,1019,44,14
134,0,996,1,0,697,7,14
26,0,887,2,0,719,5,0
124,0,0,17,1,285,58,14
149,0,0,7,2,280,54,14
87,0,987,26,8,1090,44,14
11,0,1524,4,0,791,109,14
10,0,899,40,4,857,6,14
77,0,970,30,0,665,0,14
64,0,1114,20,14,790,58,14
29,0,1000,15,5,700,0,14
99,0,1118,25,3,846,8,14
80,0,1020,20,0,987,6,14
365,0,831,5,2,997,116,14
39,0,0,20,6,571,37,14
35,0,960,16,2,711,45,14
31,0,804,1,2,831,135,14
18,0,1373,14,1,1031,16,14
50,0,0,21,3,550,1,14
81,0,0,34,8,294,9,14
54,0,1106,33,7,795,32,14
21,0,893,20,14,821,170,14
175,0,0,4,0,240,27,14
15,0,980,31,0,959,6,14
24,0,0,21,0,414,49,14
78,0,0,2,0,618,3,14
34,0,0,18,2,539,37,14
109,0,0,17,3,629,49,14
63,0,620,39,0,597,0,14
78,0,1322,19,0,777,3,14
83,0,1544,29,14,819,130,14
31,0,787,9,0,812,4,14
73,0,1114,10,8,961,9,14
112,0,0,8,1,380,62,14
36,0,1188,3,0,741,71,14
19,0,842,32,0,878,7,14
61,0,0,20,2,567,45,0
50,0,924,19,0,964,6,14
35,0,1350,43,27,1104,206,14
36,0,0,1,0,60,0,14
52,0,1246,23,5,807,53,14
36,0,418,4,24,444,1,14
143,0,1272,63,47,991,112,14
65,0,602,14,7,688,8,14
232,0,912,4,4,843,189,14
118,0,0,3,0,175,0,14
61,0,0,13,1,262,33,14
41,0,772,10,0,579,3,14
44,0,1300,23,10,1114,247,14
78,0,1132,5,0,792,32,14
27,0,0,13,8,579,59,14
25,0,690,21,0,632,1,14
367,0,0,20,0,371,40,14
90,0,1126,21,2,732,48,14
45,0,1540,12,2,825,116,14
46,0,862,25,10,691,63,14
44,0,889,7,0,840,6,14
24,0,622,10,0,659,0,14
68,0,1034,16,5,744,38,14
34,0,0,20,4,395,58,14
148,0,1150,19,0,667,0,14
73,0,0,10,1,361,37,14
50,0,0,25,7,362,47,14
53,0,0,4,0,532,36,14
51,0,1482,13,4,783,35,14
27,0,608,5,0,562,0,14
182,0,0,1,0,529,63,14
81,0,0,21,0,577,35,14
26,20,1181,31,23,925,4,14
64,0,0,9,0,616,3,14
17,0,632,13,0,664,0,14
255,0,1518,65,27,809,30,14
267,0,1152,11,0,740,16,14
145,0,0,2,0,597,4,14
17,0,1520,43,3,1185,47,14
7,0,844,42,1,883,6,14
30,0,1048,2,0,751,11,14
185,0,0,3,1,388,54,14
44,0,964,27,10,919,10,14
14,0,634,7,0,561,0,14
67,0,0,46,16,552,9,14
346,0,0,14,0,343,10,14
21,0,0,1,0,581,60,14
43,0,1415,60,10,1047,20,14
58,0,0,5,4,596,39,14
62,0,612,18,0,675,0,14
30,0,0,16,6,604,36,14
22,0,586,6,36,527,22,14
138,0,1106,6,0,793,32,14
83,0,1068,8,0,766,33,14
28,0,1442,21,8,1081,137,14
53,0,1428,27,6,1079,127,14
87,0,1290,49,2,751,23,14
52,0,1386,111,5,1110,106,14
240,0,0,2,0,70,0,14
44,0,1284,5,0,1073,46,14
31,0,0,4,3,602,2,14
78,0,954,4,0,727,0,14
132,0,1430,21,2,1075,138,14
27,0,0,19,0,577,35,14
19,0,920,6,1,685,51,14
40,0,1176,34,10,942,59,14
13,0,1146,32,0,947,72,14
15,0,0,13,1,283,59,14
37,0,1286,23,51,1024,102,14
65,0,0,12,1,629,16,14
69,0,0,5,6,632,16,14
40,0,0,8,5,559,13,14
37,0,640,35,8,699,37,14
76,0,0,3,0,462,55,14
137,0,0,7,2,505,53,14
39,0,0,7,2,339,21,14
39,0,1054,11,6,744,22,14
571,0,949,6,6,1079,5,14
40,0,0,17,1,302,14,14
77,0,792,6,8,649,1,14
13,80,1424,31,11,1006,24,14
166,0,0,25,7,481,55,0
54,0,1346,9,9,841,69,14
40,0,0,3,0,214,0,14
49,0,1218,16,0,922,44,14
51,0,0,4,0,618,3,14
27,0,982,24,0,872,5,14
58,0,0,48,12,616,23,14
19,0,1058,12,1,903,0,14
80,0,899,1,0,726,6,14
94,0,0,19,1,621,27,14
128,0,0,1,0,535,41,14
27,0,907,4,0,790,7,14
74,0,1174,1,0,868,3,14
16,0,30,32,13,575,37,14
210,0,1216,90,18,1040,41,14
16,0,840,20,14,836,145,14
68,0,0,14,6,593,37,14
14,0,782,3,0,662,0,14
22,0,1216,30,19,972,16,14
29,0,0,17,0,554,0,14
20,0,1522,34,4,808,36,14
83,0,764,1,0,787,101,14
268,0,1406,1,0,1093,156,14
23,5,656,6,0,584,0,14
53,0,1126,21,8,780,23,14
68,0,0,12,2,452,56,14
20,0,498,1,0,401,5,14
57,0,0,41,22,239,46,14
48,0,1428,22,1,756,40,14
20,0,1194,9,16,751,25,14
77,0,0,15,0,290,55,14
22,0,1058,48,0,888,16,14
52,0,0,11,6,285,65,14
125,0,0,46,8,363,37,14
17,0,858,5,0,907,6,14
49,0,1194,10,0,789,51,14
30,0,1090,10,3,775,15,14
79,0,890,65,1,633,5,14
55,0,992,7,1,902,0,14
77,0,0,22,3,355,15,14
90,0,1106,1,0,790,32,14
57,0,661,34,8,715,67,14
49,20,678,22,16,756,1,14
56,0,1384,8,1,762,52,14
14,108,674,16,1,618,1,14
16,0,1460,19,9,1165,24,14
49,0,0,15,0,188,0,14
100,0,1112,73,12,951,0,14
230,48,1566,4,3,827,129,14
49,0,960,37,1,959,6,14
138,0,1086,2,0,935,85,14
26,0,354,35,84,587,5,14
81,0,0,5,0,228,39,14
44,0,1528,8,0,1191,78,14
9,0,582,23,0,591,0,14
18,0,0,10,8,567,46,14
39,0,0,3,0,338,30,14
141,0,1220,9,9,896,51,14
283,0,1360,6,0,1094,10,14
136,0,1428,114,57,1080,127,14
16,0,1122,55,0,1020,45,14
114,0,1236,23,2,1034,47,14
75,0,0,24,7,632,29,14
16,0,598,5,0,562,0,14
10,0,1534,28,5,1195,78,14
55,0,0,21,0,190,0,14
64,0,760,33,1,568,3,14
4,0,1132,48,7,1030,45,14
132,0,764,1,0,561,2,14
50,0,613,4,0,714,23,14
63,0,792,2,1,874,2,14
98,0,1060,1,0,755,34,14
123,0,0,1,0,274,44,14
153,0,1106,36,0,820,13,14
166,0,622,22,0,673,0,14
36,0,1036,1,0,855,11,14
7,0,765,29,0,795,4,14
53,0,808,3,0,861,9,14
46,0,86,8,0,556,25,14
19,0,1112,2,0,969,0,14
92,0,544,13,1,717,0,14
21,0,432,5,24,443,1,14
35,0,0,2,1,373,23,14
74,0,1080,22,1,912,0,14
62,0,0,7,0,589,43,14
25,0,1060,17,0,892,16,14
60,0,1514,53,2,1163,96,14
17,0,0,15,0,71,0,14
22,0,0,12,2,286,58,14
14,0,1506,33,4,1181,42,14
49,0,1354,1,0,1106,10,14
54,0,974,13,3,677,0,14
9,0,877,17,0,690,5,14
39,0,1294,20,6,749,17,14
71,0,0,1,0,647,34,14
21,0,1322,11,2,1072,44,14
36,0,1348,24,1,1079,106,14
121,0,0,17,0,364,19,14
28,0,1402,18,2,815,86,14
58,0,1326,8,9,1103,200,14
39,0,1450,30,4,1142,101,14
10,40,988,15,1,688,0,14
155,0,474,1,0,595,1,14
85,0,1262,4,0,994,15,14
102,0,146,18,4,526,14,14
38,0,0,13,2,638,32,14
309,0,0,2,0,562,43,14
202,0,0,22,1,449,59,14
84,0,992,9,8,695,0,14
10,0,1298,45,2,1061,45,0
10,0,0,4,1,281,42,14
35,0,606,7,0,563,0,14
44,0,992,14,0,888,9,14
20,0,0,18,5,298,24,14
25,0,974,28,10,711,38,14
67,0,898,9,0,725,0,14
29,0,0,2,0,181,0,14
54,0,0,4,0,591,30,14
47,0,1288,49,6,805,33,14
19,0,0,13,1,384,60,14
10,0,478,9,0,345,4,14
96,0,1133,8,0,859,5,14
17,0,1494,13,6,1159,32,14
63,0,0,21,2,297,51,14
42,0,0,6,0,16,0,14
106,0,1430,34,0,1077,131,14
35,0,1588,19,1,822,128,14
52,0,590,13,0,618,2,14
29,0,0,13,0,514,3,14
282,0,0,12,6,292,53,14
34,0,0,7,3,288,58,0
18,0,654,25,0,562,0,14
114,0,0,8,1,234,47,14
144,0,1200,11,0,727,19,14
30,0,974,15,0,711,45,14
45,0,30,7,1,571,36,14
28,0,0,14,2,360,36,14
18,0,787,35,2,811,4,14
62,0,0,10,0,221,0,14
70,0,1234,91,123,963,64,14
31,0,1265,8,0,908,3,14
59,0,970,2,2,689,7,14
43,0,809,55,2,833,140,14
9,0,498,30,73,598,0,14
29,0,958,35,0,729,0,14
94,0,1168,9,0,954,28,14
17,0,464,7,0,395,5,14
54,0,0,3,0,317,24,14
125,0,907,4,0,806,7,14
44,0,942,33,0,672,0,14
63,0,376,36,84,591,4,14
62,0,1308,85,82,1090,263,14
16,0,988,6,0,689,0,14
26,0,0,4,2,545,68,14
52,0,1518,63,27,807,30,14
30,0,1350,22,28,1118,212,14
109,0,1288,16,0,804,28,14
35,0,986,14,0,899,0,14
112,0,0,19,5,307,23,14
31,0,1374,38,29,1112,186,14
29,0,588,22,1,599,0,14
88,0,1256,24,7,807,43,14
32,0,580,11,0,645,0,14
51,0,0,21,13,232,45,14
37,0,1568,40,7,815,123,14
15,0,0,8,3,576,59,14
79,0,797,39,1,804,4,14
78,0,0,2,0,220,0,14
15,0,918,2,0,655,0,14
32,0,618,4,0,656,0,14
32,0,1076,12,10,757,37,14
26,0,0,5,0,574,23,14
67,50,1132,24,5,731,55,14
40,0,1064,4,0,740,20,14
25,0,1212,17,0,910,37,14
98,0,944,2,1,788,8,14
50,0,1002,2,0,722,16,14
105,0,0,14,8,507,4,14
19,0,0,10,1,381,60,14
73,0,1280,4,0,754,22,14
65,0,1287,3,0,915,3,14
115,0,0,4,1,370,22,14
63,36,1162,15,3,766,27,14
27,0,804,56,2,838,130,14
57,0,720,19,0,527,2,14
15,0,824,3,0,601,4,14
44,0,0,39,0,623,17,14
31,0,582,18,2,560,0,14
130,0,1415,10,3,1020,24,14
104,0,994,11,1,763,7,14
22,0,876,46,4,816,170,14
251,0,1206,21,7,792,58,14
26,0,486,35,0,407,0,14
34,0,952,2,0,717,0,14
38,0,0,3,0,324,22,14
18,0,782,33,0,585,3,14
85,0,772,2,0,672,0,14
31,192,1398,35,1,736,52,14
6,0,613,9,12,706,24,14
22,0,1074,46,0,890,21,14
138,0,1196,3,0,757,1,14
36,0,548,20,0,716,0,14
130,0,1108,26,0,819,10,14
47,0,1508,16,0,1169,88,14
84,0,0,5,2,551,8,14
40,0,1280,2,0,755,22,14
24,0,692,33,67,636,1,14
23,0,1248,23,7,809,53,14
27,0,396,2,28,602,4,14
71,0,756,1,0,658,0,14
50,0,952,4,0,715,0,14
15,0,804,1,0,828,134,14
4,0,956,5,0,738,5,14
82,0,1472,124,5,1161,25,14
14,0,0,7,0,375,24,14
20,0,498,1,0,456,11,14
58,0,612,2,0,630,0,14
43,0,888,12,0,676,7,14
16,0,0,25,6,619,14,14
61,0,0,25,0,538,1,14
42,0,0,38,8,529,61,14
239,0,0,21,1,290,10,14
26,0,1332,43,0,1065,107,14
28,0,871,11,0,830,170,14
125,0,1020,2,0,742,38,14
75,0,492,23,0,369,2,14
177,0,601,6,0,739,6,14
103,0,0,41,3,370,17,14
32,0,1130,18,8,802,15,14
35,0,0,26,2,526,2,14
57,0,0,1,0,239,40,14
29,0,658,2,0,710,62,14
50,0,970,25,3,783,8,14
28,0,1434,35,4,752,40,14
99,0,0,23,4,392,54,14
87,0,1214,12,0,709,0,14
79,0,1106,11,9,951,87,14
60,0,1184,22,11,743,68,14
49,0,0,1,0,630,50,14
56,0,0,3,0,309,58,14
11,0,1536,2,0,821,32,14
5,0,0,28,6,631,16,14
18,0,578,12,0,618,0,14
67,0,0,49,12,352,51,14
20,0,910,43,0,703,0,14
25,0,1144,11,1,948,77,14
65,0,0,11,9,608,34,14
122,0,1458,6,0,1139,100,14
173,0,490,27,27,467,8,14
76,0,1122,20,0,788,9,14
90,0,1290,12,1,1085,271,14
18,0,640,15,4,446,4,14
46,0,632,34,0,582,0,14
54,0,1192,17,0,751,1,14
73,0,1404,31,4,752,50,14
41,0,562,1,0,661,0,14
72,0,0,3,1,526,52,14
13,0,0,1,0,15,0,14
43,0,776,2,0,853,9,14
24,0,0,15,5,289,60,14
71,0,1128,2,0,801,15,14
25,0,752,16,0,540,1,14
14,0,1272,44,2,1064,45,0
91,0,0,2,0,211,0,14
18,0,584,13,0,599,0,14
158,0,798,2,0,583,3,14
29,0,0,16,5,298,26,14
29,0,1316,57,0,1073,45,14
74,0,608,17,12,716,3,14
25,0,0,23,5,610,36,14
31,0,1394,10,15,733,52,14
397,0,1102,3,2,681,0,14
30,0,765,22,0,815,5,14
36,0,1372,1,0,1110,8,14
32,0,1108,1,0,836,6,14
136,0,0,8,2,581,48,14
90,0,1116,4,1,846,15,14
29,0,1203,6,1,887,3,14
9,0,1292,1,0,741,1,14
62,0,0,1,0,224,0,14
111,0,0,6,0,579,23,14
120,0,0,10,1,279,47,14
27,0,650,9,1,593,0,14
87,0,0,4,4,226,47,14
54,0,0,13,0,325,22,14
30,0,1322,10,32,1109,254,14
68,0,1010,63,24,908,11,14
28,172,1298,65,1,745,58,14
33,0,1132,3,0,953,0,14
166,0,1114,1,0,816,12,14
339,0,0,8,2,403,51,14
18,0,0,15,4,568,39,14
229,0,0,3,0,31,0,14
25,0,0,15,1,595,0,0
162,0,1442,3,0,1145,103,14
53,0,550,8,0,663,0,14
8,0,576,30,0,596,0,14
119,0,0,4,0,531,41,14
170,0,988,21,23,688,0,14
78,0,762,1,0,549,2,14
59,0,1470,52,1,1154,27,14
60,0,747,4,0,804,9,14
18,0,990,21,67,692,0,14
39,0,0,2,0,368,18,14
23,0,1355,26,11,1013,14,14
63,0,280,22,4,552,5,14
86,30,1144,17,2,749,13,14
42,0,934,4,0,696,48,14
26,0,1118,10,0,955,0,14
86,0,1340,1,0,830,70,14
96,0,990,2,0,890,10,14
51,0,1470,33,2,955,57,14
49,0,0,23,10,572,43,14
39,0,0,6,3,369,28,14
125,0,1364,29,1,1022,11,14
13,0,560,8,0,716,0,14
80,0,1031,22,5,961,9,14
40,0,0,33,1,580,47,14
46,0,0,13,4,582,60,14
54,0,0,9,3,279,63,14
40,0,896,10,2,682,52,14
165,0,0,7,2,286,58,14
26,0,998,45,2,884,10,14
103,0,610,2,2,617,2,14
9,0,909,14,4,840,182,14
16,0,0,9,0,577,23,14
45,0,0,1,0,626,17,14
194,0,1308,1,0,1017,13,14
6,0,1380,28,2,1110,105,14
84,0,1130,11,0,733,47,14
262,0,1228,14,13,954,44,14
57,0,1524,33,4,1180,86,14
159,0,1166,3,0,760,27,14
38,0,1204,45,2,1043,45,14
58,0,0,2,0,611,2,14
50,0,0,4,0,594,0,14
81,0,0,14,0,292,28,14
129,0,548,6,0,657,0,14
49,0,1372,102,53,1030,8,14
86,0,1428,53,11,1044,23,14
103,0,641,5,4,698,38,14
35,0,924,35,1,688,50,14
26,0,1107,21,29,951,7,14
12,0,1036,4,3,854,11,14
132,0,944,12,1,872,0,14
37,0,0,13,1,282,54,14
29,0,486,4,0,348,5,14
285,0,0,8,0,523,19,14
52,0,1192,1,0,802,55,14
35,0,1404,50,41,1089,154,14
92,0,776,3,0,579,3,14
54,0,1202,3,0,744,1,14
174,0,909,15,0,807,7,14
24,0,1164,21,2,778,52,14
84,0,332,17,1,566,4,14
194,0,0,26,4,529,42,14
25,0,972,10,0,890,8,14
36,0,1438,17,0,969,50,14
125,0,1076,10,9,933,88,14
55,0,1360,21,0,1032,13,14
61,0,0,11,9,300,56,14
71,0,0,17,1,594,10,14
97,0,506,22,0,465,12,14
21,108,1276,31,3,808,43,14
51,134,1126,32,0,838,8,14
15,0,0,8,2,567,40,14
272,0,0,3,0,570,50,14
58,0,1536,22,1,806,116,14
14,0,898,9,2,937,6,14
57,0,1106,19,0,962,0,14
115,0,1194,16,1,738,4,14
80,0,1246,21,13,804,53,14
38,0,639,6,30,696,39,14
30,0,1088,15,0,785,9,14
78,0,1010,51,3,902,19,14
61,0,1086,28,0,774,18,14
26,0,1431,6,1,1048,23,14
123,0,606,6,0,550,0,14
116,0,0,3,0,630,18,14
38,0,920,7,0,699,0,14
16,0,0,40,1,570,10,14
32,0,1423,8,10,1001,37,14
152,0,0,1,0,646,36,14
52,0,0,5,1,264,39,14
94,0,1404,16,10,1083,141,14
49,0,816,21,0,665,0,14
21,0,0,14,1,586,43,14
52,0,608,39,2,692,7,14
67,0,1449,18,2,1028,51,14
14,0,1038,4,0,740,11,14
51,0,1542,11,15,816,33,14
63,0,0,1,0,627,23,14
22,0,1324,7,0,776,3,14
181,0,0,7,0,366,44,14
38,0,980,25,6,928,10,14
18,0,782,16,1,861,9,14
43,0,872,32,8,821,169,14
31,0,1128,28,0,843,5,14
45,0,645,5,4,686,45,14
182,0,0,26,8,265,4,14
50,0,677,9,0,758,1,14
68,0,1332,21,0,790,5,14
10,0,1216,11,7,917,42,14
43,0,0,2,0,643,16,14
28,0,1310,38,4,751,58,14
72,0,1326,12,0,1058,109,14
42,0,910,18,0,682,48,14
5,0,0,10,0,616,29,14
48,0,418,6,0,352,5,14
69,0,0,2,0,593,0,14
77,0,0,30,2,553,0,14
57,0,0,22,2,380,19,14
63,0,594,26,0,625,0,14
15,0,598,19,14,686,10,14
186,0,0,13,9,311,57,14
32,0,540,4,2,612,0,14
73,0,848,31,4,888,6,14
134,0,0,3,0,533,39,14
22,0,650,20,0,566,0,14
59,0,966,53,2,860,2,14
69,0,0,24,2,564,41,14
27,0,1092,8,0,782,13,14
71,0,1314,5,0,1068,44,14
35,0,968,20,0,706,0,14
119,0,1148,2,0,894,29,14
28,0,661,5,0,718,68,14
13,0,0,7,1,567,40,14
207,0,0,36,8,281,41,14
19,0,658,26,0,563,0,14
90,0,0,16,1,560,6,14
14,0,768,23,0,538,3,14
55,0,769,23,2,804,4,14
23,0,964,33,3,743,4,14
98,0,1008,20,0,888,19,14
70,0,972,26,1,776,8,14
36,0,0,54,17,624,36,14
261,0,0,2,0,617,29,14
54,0,0,45,29,244,33,14
41,0,516,8,0,491,11,14
76,0,1100,3,0,692,0,14
56,0,1268,9,0,980,71,14
80,0,1308,34,6,1063,45,14
20,0,643,31,8,693,42,14
29,0,627,19,14,703,32,14
18,0,605,7,3,715,3,14
18,0,862,8,0,689,63,14
38,0,1226,16,0,1056,45,14
43,0,931,18,7,1063,41,14
45,0,0,8,3,284,56,14
20,0,0,4,0,447,45,14
10,0,1306,5,1,775,9,14
11,0,464,2,0,329,5,14
26,0,1182,32,0,800,47,14
77,0,1114,3,3,844,15,14
28,0,1162,5,1,767,27,14
30,0,0,71,0,217,0,14
35,0,648,10,0,709,58,14
147,0,1298,17,6,1100,271,14
24,0,924,39,3,693,0,14
73,0,1184,14,10,729,19,14
43,0,1278,38,41,997,111,14
128,0,0,6,0,223,32,14
65,0,0,10,0,211,0,14
103,0,757,1,0,815,1,14
52,0,1002,44,0,723,15,14
13,0,0,1,0,181,0,14
179,0,592,10,0,659,0,14
13,2,1146,9,5,778,52,14
55,0,1074,22,0,985,4,14
51,0,1092,17,26,885,22,14
12,0,0,11,4,379,62,14
324,0,490,2,0,461,7,14
37,0,0,9,0,562,59,14
46,0,1132,5,4,742,7,14
99,0,0,51,9,361,52,14
68,0,0,8,2,281,54,0
28,0,1166,19,28,947,32,14
39,0,1137,3,0,858,5,14
47,0,0,31,2,555,11,14
104,0,1135,3,0,855,5,14
21,0,1244,11,5,1044,47,14
282,0,0,8,0,377,19,14
84,0,1310,15,4,1073,45,14
50,0,0,21,5,311,18,14
45,0,0,5,0,384,17,14
108,0,1296,14,0,1073,46,14
46,0,0,1,0,630,18,14
64,0,1542,22,4,826,28,14
44,0,1568,35,9,799,112,14
50,0,1412,46,11,1048,20,14
8,0,992,7,9,685,0,14
6,0,1316,28,2,1087,45,14
10,0,640,11,0,559,0,14
57,0,854,21,8,1080,85,14
16,0,0,47,12,617,25,14
62,0,0,3,0,591,10,14
44,0,1116,25,5,972,0,14
39,0,1418,48,2,1025,24,14
94,0,1108,1,0,937,0,14
33,0,1132,19,6,743,7,14
40,0,948,4,0,964,6,14
22,0,624,7,0,649,0,14
30,0,0,10,0,448,47,14
54,0,978,25,2,745,4,14
48,0,1316,6,0,1075,45,14
64,0,0,16,0,368,44,14
55,0,0,1,0,601,9,14
70,0,0,55,12,285,45,14
62,0,0,5,0,544,68,14
27,132,1114,32,0,848,6,14
27,0,500,30,73,598,0,14
55,0,0,17,0,283,6,14
79,0,1268,6,4,789,27,14
36,0,616,9,0,572,0,14
88,0,822,9,4,872,8,14
108,0,0,1,0,552,5,14
215,0,1308,4,0,803,6,14
37,0,864,32,25,836,162,14
48,0,1506,42,6,1179,42,14
30,0,1382,26,0,1051,8,14
7,0,1082,38,0,786,9,14
174,0,1370,17,5,1102,106,14
107,0,1112,3,0,683,0,14
40,0,880,26,1,702,58,14
55,0,0,17,1,528,1,14
85,0,970,26,0,741,6,14
45,0,544,2,0,717,0,14
28,0,1114,26,3,785,19,14
175,0,1470,15,3,1162,25,14
46,0,607,1,0,707,3,14
76,0,0,5,0,592,4,14
387,0,964,3,0,899,9,14
53,0,0,5,1,281,42,0
30,0,0,2,0,630,19,14
47,0,0,9,2,292,52,14
247,0,1288,1,0,787,26,14
60,0,1210,38,9,1034,43,14
10,0,952,21,0,872,0,14
37,0,0,13,3,256,33,14
69,0,0,7,0,40,0,14
27,0,624,40,0,668,0,14
124,0,822,4,0,873,8,14
34,0,590,52,0,579,0,14
60,0,0,20,2,371,17,14
28,0,1338,35,20,1094,194,14
95,56,1114,19,2,842,2,14
141,0,0,2,0,409,50,14
27,0,0,43,13,621,19,14
123,0,0,14,0,251,40,14
88,0,1318,8,2,797,7,14
132,0,778,2,0,580,3,14
261,0,0,18,2,366,19,14
118,0,1054,20,2,740,20,14
76,0,1038,28,30,876,14,14
53,0,1138,17,1,743,5,14
62,0,0,25,6,603,47,14
75,0,0,21,0,286,6,14
20,0,1122,32,0,847,5,14
68,0,0,11,1,269,39,14
27,0,754,12,0,662,0,14
41,0,1452,11,2,765,35,14
74,0,944,35,1,671,0,14
87,0,1310,35,14,1091,223,14
89,0,600,16,0,625,2,14
20,0,998,12,3,882,10,14
54,0,1112,1,0,835,0,14
35,0,974,5,0,676,0,14
21,0,128,18,1,532,19,14
24,0,976,29,0,698,7,14
22,0,732,11,0,542,2,14
33,0,1274,1,0,1002,91,14
49,0,1344,48,27,1113,192,14
90,0,950,8,0,780,8,14
60,0,896,1,0,666,0,14
45,0,1008,18,1,883,19,14
176,0,0,9,1,514,3,14
50,0,825,1,0,907,26,14
113,0,0,1,0,2,0,14
33,0,0,18,13,233,37,0
74,0,0,36,8,315,22,14
138,0,0,8,2,345,23,14
20,0,962,18,1,665,0,14
37,0,0,9,0,613,2,14
85,0,676,17,16,622,1,14
53,0,1404,48,41,1114,177,14
103,0,0,4,0,331,56,14
19,0,0,7,1,565,39,14
92,0,1152,4,0,676,0,14
18,0,332,20,10,564,4,14
204,0,1248,3,3,812,47,14
14,0,1426,54,8,1073,6,14
48,0,0,16,9,559,39,14
14,0,679,30,1,761,1,14
43,0,762,72,2,837,9,14
105,0,576,4,0,620,0,14
102,0,893,1,0,829,172,14
50,0,1338,51,2,771,2,14
31,0,1006,61,1,891,13,14
39,0,1364,8,9,821,71,14
113,0,0,12,0,322,20,14
33,0,757,24,0,812,5,14
39,0,1431,5,31,1050,23,14
62,0,1412,13,6,1130,103,14
24,0,891,8,0,723,6,14
50,0,1218,97,123,970,53,14
42,0,0,4,0,547,9,14
299,0,0,18,9,534,63,14
33,0,0,2,1,280,56,14
101,0,424,11,0,445,1,14
67,0,0,12,0,202,0,14
49,0,614,18,1,688,0,14
9,0,608,21,0,679,0,14
47,0,0,24,2,506,4,14
38,0,769,89,1,798,4,14
68,0,0,9,2,289,47,14
80,0,0,36,11,535,48,14
199,0,994,15,3,907,0,14
105,0,592,2,0,569,0,14
57,0,0,14,1,629,49,14
27,0,610,12,5,697,3,14
70,0,1078,1,0,929,0,14
52,0,952,41,0,735,2,14
19,0,1264,24,3,1062,45,14
456,0,0,17,2,363,21,14
48,0,757,12,0,810,9,14
53,0,30,1,1,582,34,14
36,0,912,59,2,865,0,14
17,0,370,10,102,590,4,14
51,0,1434,15,1,1139,103,14
18,0,0,5,7,631,19,14
75,0,1142,30,0,791,34,14
68,0,0,10,0,366,44,14
22,0,907,23,0,851,6,14
162,0,946,3,0,732,2,14
43,0,1290,3,0,830,62,14
65,0,1162,19,33,954,15,14
45,0,1208,10,0,1035,43,14
44,0,1428,2,1,761,49,14
128,0,0,25,0,336,36,14
131,0,1240,10,7,813,53,14
57,0,0,54,12,285,47,14
43,0,1196,1,0,898,48,14
43,0,1526,12,2,810,30,14
52,0,996,12,0,890,9,14
71,0,0,7,2,287,44,14
27,0,1470,60,28,805,100,14
23,0,0,7,0,229,0,14
31,0,1354,17,27,1102,186,14
34,0,0,62,0,207,0,14
77,0,872,95,2,682,7,14
